timeStamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,px,py,pz,vx,vy,vz,lin_ax,lin_ay,lin_az,stationary,foot-contact,foot-off,state_vv,
1.38,-0.5399,-0.3575,0.7716,0.0204,-0.7073,-0.9777,0.93821,-0.187317,0.285131,-0.00033942,0,0,0,0,0,0,-0.00122808,-0.00333998,0.00650775,1,0,0,0,
1.39,-0.5416,-0.3551,0.7703,0.0942,-0.996,-1.0463,0.937948,-0.187625,0.285788,-0.00034837,0,0,0,0,0,0,-0.00221595,-0.000697203,0.00557697,1,0,0,0,
1.4,-0.5376,-0.3582,0.7743,0.0981,-1.0943,-1.2729,0.938097,-0.188181,0.28494,-0.000746678,0,0,0,0,0,0,0.00176972,-0.00137693,0.00760007,1,0,0,0,
1.41,-0.5364,-0.3546,0.7778,-0.133,-0.823,-1.2735,0.938399,-0.187766,0.284219,-0.000822485,0,0,0,0,0,0,0.00269782,0.00221673,0.00838196,1,0,0,0,
1.42,-0.5359,-0.3499,0.7782,-0.4697,-0.5357,-1.2737,0.938653,-0.187079,0.283833,-0.000741523,0,0,0,0,0,0,0.00199119,0.0052304,0.00677776,1,0,0,0,
1.43,-0.5376,-0.3513,0.777,-1.1241,-0.1839,-1.2383,0.938818,-0.18633,0.283782,-0.000551671,0,0,0,0,0,0,-4.88535e-05,0.00210083,0.00725925,1,0,0,0,
1.44,-0.5341,-0.3587,0.7737,-1.5483,-0.0527,-1.1677,0.938696,-0.187373,0.28349,-0.000929625,0,0,0,0,0,0,0.00127947,-0.00408083,0.00545728,1,0,0,0,
1.45,-0.5371,-0.3536,0.7747,-1.5992,0.0533,-1.3776,0.938613,-0.18685,0.284112,-0.000668086,0,0,0,0,0,0,8.25971e-05,0.000228316,0.00602591,1,0,0,0,
1.46,-0.5379,-0.3588,0.7709,-1.6526,0.0692,-1.3426,0.938339,-0.187814,0.284377,-0.000922956,0,0,0,0,0,0,-0.00150855,-0.00378456,0.00536394,1,0,0,0,
1.47,-0.5369,-0.3585,0.77,-1.4958,-0.0699,-1.1328,0.938077,-0.188784,0.2846,-0.001176,0,0,0,0,0,0,-0.000706777,-0.00185984,0.00403702,1,0,0,0,
1.48,-0.5341,-0.3547,0.7718,-1.1956,-0.2382,-1.1156,0.938343,-0.188389,0.283993,-0.00119087,0,0,0,0,0,0,0.000903457,0.00116722,0.00258267,1,0,0,0,
1.49,-0.5337,-0.3606,0.7713,-1.3748,-0.2275,-0.8705,0.93824,-0.189402,0.28365,-0.00155218,0,0,0,0,0,0,0.000867352,-0.00238008,0.00408196,1,0,0,0,
1.5,-0.5334,-0.3682,0.7678,-1.2582,-0.0105,-0.5228,0.938039,-0.190407,0.283636,-0.00183331,0,0,0,0,0,0,3.14415e-05,-0.0085768,0.00396216,1,0,0,0,
1.51,-0.536,-0.3573,0.7755,-1.2815,0.2409,-0.262,0.938228,-0.189683,0.283506,-0.00160451,0,0,0,0,0,0,0.000546053,0.00299536,0.00735104,1,0,0,0,
1.52,-0.5365,-0.3714,0.7732,-1.3549,0.5303,-0.2283,0.938019,-0.190691,0.283513,-0.00187402,0,0,0,0,0,0,0.000407711,-0.00870469,0.0109005,1,0,0,0,
1.53,-0.5334,-0.3731,0.7718,-1.1645,0.8049,-0.178,0.937857,-0.191685,0.283379,-0.00218339,0,0,0,0,0,0,0.00216493,-0.00900367,0.00881064,1,0,0,0,
1.54,-0.5391,-0.3707,0.7706,-0.8389,1.2809,0.1503,0.937545,-0.192474,0.283872,-0.00231107,0,0,0,0,0,0,-0.00244154,-0.00488034,0.010059,1,0,0,0,
1.55,-0.5347,-0.3739,0.7785,-0.8124,1.8229,0.4443,0.93756,-0.193166,0.283355,-0.0026168,0,0,0,0,0,0,0.00468791,-0.00400954,0.0149351,1,0,0,0,
1.56,-0.5413,-0.3778,0.7834,-1.3704,3.323,0.4037,0.937387,-0.194124,0.283267,-0.00293991,0,0,0,0,0,0,0.00197332,-0.00300086,0.0236071,1,0,0,0,
1.57,-0.542,-0.3802,0.7806,-1.9123,4.9768,0.3798,0.937053,-0.195153,0.283659,-0.00321705,0,0,0,0,0,0,0.000985518,-0.00388791,0.0227219,1,0,0,0,
1.58,-0.5426,-0.3603,0.7791,-2.4142,6.3609,0.1649,0.936995,-0.194453,0.284339,-0.00295029,0,0,0,0,0,0,-0.000967592,0.0125548,0.0146029,1,0,0,0,
1.59,-0.5415,-0.3485,0.78,-3.5442,7.5379,-0.2912,0.936922,-0.193865,0.284984,-0.00273979,0,0,0,0,0,0,0.000544563,0.0224502,0.0104116,1,0,0,0,
1.6,-0.5388,-0.3424,0.7829,-5.2518,9.0248,-1.1659,0.936818,-0.193469,0.285596,-0.00262077,0,0,0,0,0,0,0.004985,0.0280464,0.00897336,1,0,0,0,
1.61,-0.5355,-0.3654,0.7743,-7.8008,11.6076,-1.6592,0.936683,-0.193746,0.28585,-0.0027754,0,0,0,0,0,0,0.00606446,0.00394685,0.00902247,1,0,0,0,
1.62,-0.5177,-0.3927,0.7705,-8.9796,13.8558,-1.8062,0.936226,-0.195221,0.286334,-0.00327496,0,0,0,0,0,0,0.0227803,-0.0215026,0.00661445,1,0,0,0,
1.63,-0.488,-0.4317,0.7616,-9.9516,17.643,-0.0058,0.935625,-0.196782,0.287223,-0.00367353,0,0,0,0,0,0,0.0487969,-0.0609003,-0.00158954,1,0,0,0,
1.64,-0.4596,-0.4808,0.7848,-10.5731,26.1461,4.0396,0.934831,-0.198229,0.288806,-0.00387177,0,0,0,0,0,0,0.0936274,-0.0979408,0.0189388,1,0,0,0,
1.65,-0.4233,-0.3826,0.8589,-13.5296,37.5693,9.7897,0.933915,-0.198989,0.291246,-0.00352654,0,0,0,0,0,0,0.158795,0.0170313,0.0178399,1,0,0,0,
1.66,-0.0005,-0.6107,1.0033,-21.0973,70.2093,30.7636,0.931952,-0.200149,0.296703,-0.0019505,0,0,0,0.0384713,-0.00841434,-0.000347275,0.625534,-0.188577,-0.0249199,0,0,1,1,
1.67,-0.4768,-0.2963,1.1145,-28.2422,116.019,48.2115,0.928701,-0.200699,0.306372,0.000695999,0.000607637,-8.09677e-05,3.87987e-05,0.0830561,-0.0077792,0.00810701,0.283432,0.201526,0.197281,0,0,0,1,
1.68,-0.5776,-0.2715,1.3428,-38.3325,135.052,62.9239,0.92463,-0.201586,0.317857,0.00451489,0.00159675,-2.98243e-05,0.000267168,0.114766,0.0180079,0.0375668,0.36305,0.324204,0.403327,0,0,0,1,
1.69,-1.1115,-0.2354,1.4708,-51.756,142.509,67.4905,0.919833,-0.203073,0.330476,0.0091806,0.00284712,0.000345736,0.000936638,0.135308,0.0571041,0.0963271,0.0557533,0.472864,0.794639,0,0,0,1,
1.7,-1.5909,0.16,1.3737,-118.802,122.433,41.1408,0.914085,-0.21068,0.341307,0.0141224,0.00411632,0.00124753,0.00230908,0.118532,0.123255,0.178162,-0.397787,0.875786,0.873761,0,0,0,1,
1.71,-2.2575,-1.1179,1.2989,-169.78,110.842,48.0298,0.90712,-0.223106,0.35148,0.021044,0.00504132,0.00264759,0.00473304,0.0664683,0.156756,0.30663,-0.663647,-0.192789,1.74535,0,0,0,1,
1.72,-2.2663,-2.2948,1.9143,-83.0384,32.7617,61.921,0.904119,-0.228665,0.355174,0.0275373,0.00554355,0.00393069,0.00886974,0.0339784,0.099864,0.520709,0.00126565,-0.967097,2.61915,0,0,0,1,
1.73,-1.6328,-1.5782,1.4542,59.1478,-22.709,68.2581,0.905618,-0.222676,0.354858,0.031195,0.00589214,0.00453663,0.0151159,0.0357395,0.0213238,0.728515,0.0346379,-0.63413,1.61746,0,0,0,1,
1.74,-0.9964,-0.2242,0.7605,103.951,-29.4729,68.3292,0.908213,-0.211584,0.354722,0.0343539,0.00620489,0.00464208,0.0228561,0.0268094,-0.000234719,0.819536,-0.216699,0.194608,0.238218,0,0,0,1,
1.75,-0.8279,0.3103,0.603,51.9686,-3.5926,66.3524,0.909082,-0.204582,0.356179,0.038474,0.00634594,0.00483141,0.0310711,0.00140102,0.0381016,0.82346,-0.30131,0.586969,-0.158214,0,0,0,1,
1.76,-0.9837,-0.0952,0.811,-4.2518,15.3327,75.5322,0.908231,-0.20183,0.359176,0.0447339,0.00623947,0.00542972,0.0393226,-0.0226948,0.0815591,0.826838,-0.18994,0.299013,0.227078,0,0,0,1,
1.77,-1.1076,-0.5647,1.0077,-6.2607,9.5747,91.5648,0.907107,-0.199947,0.362082,0.0519426,0.00595731,0.00630465,0.0477931,-0.033738,0.093427,0.867263,-0.0352019,-0.0570579,0.597086,0,0,0,1,
1.78,-1.0114,-0.5782,0.9438,22.9026,-7.1705,103.895,0.907038,-0.195654,0.363482,0.0592311,0.0056132,0.00719572,0.056733,-0.0350837,0.0847878,0.920723,0.00776628,-0.119072,0.492821,0,0,0,1,
1.79,-0.7796,-0.3288,0.7151,37.3503,-16.3987,106.808,0.907337,-0.188915,0.364939,0.0670417,0.00525834,0.00801205,0.0660872,-0.0358869,0.0784772,0.950107,-0.024141,-0.00958441,0.106247,0,0,0,1,
1.8,-0.6266,-0.2375,0.5383,27.6193,-13.7808,101.45,0.907292,-0.183318,0.366436,0.0745905,0.00488274,0.00879176,0.0755793,-0.0392336,0.0774659,0.948322,-0.0440895,-0.0110334,-0.142639,0,0,0,2,
1.81,-0.5495,-0.3429,0.4493,15.6968,-7.2194,91.6087,0.906947,-0.179915,0.367587,0.0811377,0.00447678,0.00952669,0.0849718,-0.0419597,0.0695207,0.930175,-0.0114873,-0.150949,-0.227326,0,0,0,2,
1.82,-0.4878,-0.4146,0.3754,15.906,-1.0437,79.7017,0.906484,-0.176957,0.368918,0.0865937,0.00405708,0.0101233,0.0941436,-0.041979,0.0498105,0.904184,0.0110923,-0.250888,-0.302566,0,0,0,2,
1.83,-0.3776,-0.3455,0.2734,21.7606,5.5088,66.2538,0.905968,-0.174011,0.3706,0.0906904,0.00364213,0.0105041,0.102997,-0.0410117,0.0263377,0.866434,0.00862928,-0.227661,-0.467069,0,0,0,2,
1.84,-0.271,-0.2025,0.1842,21.9871,14.4377,52.534,0.905209,-0.171514,0.37289,0.0935879,0.00323113,0.0106802,0.11139,-0.0411888,0.00888079,0.812256,-0.0122394,-0.128239,-0.637469,0,0,0,2,
1.85,-0.2162,-0.099,0.145,15.4542,23.9744,40.1443,0.904031,-0.169778,0.375988,0.0957107,0.0028095,0.0107262,0.119178,-0.043137,0.00031752,0.745324,-0.0274804,-0.0463438,-0.72709,0,0,0,2,
1.86,-0.2029,-0.0777,0.1548,8.3064,30.787,29.5169,0.902587,-0.16894,0.379449,0.097156,0.00236744,0.0107124,0.126273,-0.0452747,-0.00307139,0.673609,-0.016101,-0.0227472,-0.735005,0,0,0,2,
1.87,-0.2013,-0.0651,0.1755,6.2569,32.8249,20.9217,0.901082,-0.16835,0.383037,0.0980636,0.00190998,0.0106753,0.132651,-0.0462168,-0.00435105,0.601972,-0.00310725,-0.0033415,-0.725482,0,0,0,2,
1.88,-0.1789,-0.0241,0.1701,7.1504,31.0918,14.3961,0.90014,-0.16671,0.385757,0.0988796,0.0014465,0.010639,0.138307,-0.0464795,-0.0029011,0.529381,-0.00224691,0.0329021,-0.754446,0,0,0,2,
1.89,-0.147,0.01,0.135,7.6061,28.3004,8.4363,0.89928,-0.1652,0.388301,0.0992788,0.000977968,0.0106309,0.143218,-0.0472268,0.0012824,0.452753,-0.0129888,0.0523883,-0.807795,0,0,0,2,
1.9,-0.1131,0.0242,0.0889,7.5106,26.6553,2.1582,0.898435,-0.163924,0.3908,0.0992277,0.000496578,0.0106688,0.147335,-0.0490512,0.00629613,0.370694,-0.0242067,0.0498283,-0.865183,0,0,0,2,
1.91,-0.089,0.0238,0.0396,8.3168,25.884,-3.7259,0.897497,-0.163,0.393479,0.0986455,-9.74961e-06,0.010752,0.150606,-0.0522143,0.0103289,0.283417,-0.0402803,0.0323899,-0.91416,0,0,0,2,
1.92,-0.0535,0.0294,-0.0066,10.2897,26.6666,-9.7615,0.896523,-0.162314,0.396272,0.0974489,-0.000553809,0.0108687,0.152978,-0.0565975,0.0130162,0.190962,-0.0490814,0.0223961,-0.970759,0,0,0,2,
1.93,-0.0315,0.0503,-0.0303,11.6853,28.6349,-15.5043,0.895567,-0.161637,0.39911,0.0957677,-0.00114573,0.0110128,0.154402,-0.0617874,0.0157982,0.0939875,-0.0567271,0.0343214,-1.00629,0,0,0,2,
1.94,-0.0584,0.0467,-0.0218,11.6547,29.9803,-20.715,0.894569,-0.161228,0.402009,0.0936342,-0.00179405,0.0111873,0.154855,-0.0678758,0.0191155,-0.00343049,-0.0673983,0.0333106,-0.979808,0,0,0,3,
1.95,-0.0801,0.0292,-0.0065,11.7414,29.5426,-25.6203,0.893587,-0.161103,0.404821,0.0910694,-0.00250542,0.0113921,0.154348,-0.0743989,0.0218413,-0.0980868,-0.0655909,0.0222603,-0.949985,0,0,0,3,
1.96,-0.101,0.0249,0.0187,11.6357,27.5806,-29.5916,0.892716,-0.161043,0.407381,0.0882551,-0.00328022,0.0116227,0.152909,-0.0805603,0.0242712,-0.189688,-0.0600237,0.0272795,-0.917512,0,0,0,3,
1.97,-0.1484,0.0074,0.074,9.4666,24.2813,-33.5839,0.891992,-0.161167,0.409544,0.0852953,-0.00411195,0.0118795,0.15058,-0.0857868,0.0270986,-0.276079,-0.046531,0.0303631,-0.843774,0,0,0,3,
1.98,-0.1784,-0.027,0.1255,6.8485,19.0746,-38.2461,0.891475,-0.161547,0.411155,0.0821697,-0.00498601,0.0121621,0.14742,-0.0890238,0.02942,-0.355824,-0.0194636,0.0169642,-0.782013,0,0,0,3,
1.99,-0.2071,-0.0437,0.1867,4.588,12.9276,-42.73,0.891644,-0.162151,0.411223,0.0787611,-0.00587866,0.0124663,0.143494,-0.0895066,0.0314171,-0.429463,0.00962212,0.0237514,-0.719293,0,0,0,3,
2,-0.2607,-0.0741,0.2553,2.1792,4.8883,-46.6975,0.892153,-0.163386,0.410328,0.0750338,-0.00676387,0.0127914,0.138868,-0.0875367,0.0336068,-0.495645,0.0305381,0.0208909,-0.629996,0,0,0,3,
2.01,-0.3006,-0.09,0.299,1.1719,-4.6857,-49.23,0.892993,-0.16475,0.408625,0.0712613,-0.00762253,0.0131383,0.133618,-0.0841945,0.0357796,-0.554476,0.0375995,0.0234066,-0.569406,0,0,0,3,
2.02,-0.3416,-0.0832,0.3476,0.7699,-13.4175,-48.9049,0.894094,-0.165867,0.406354,0.0677627,-0.00844534,0.0135139,0.127808,-0.0803681,0.039333,-0.607437,0.0404121,0.049039,-0.510327,0,0,0,3,
2.03,-0.4024,-0.1004,0.4137,-1.7464,-22.3669,-48.1523,0.895452,-0.167085,0.403378,0.0645402,-0.00922759,0.0139338,0.121506,-0.0760814,0.0446376,-0.653061,0.0469822,0.0591064,-0.419836,0,0,0,3,
2.04,-0.4202,-0.1426,0.4423,-3.8098,-31.57,-48.2207,0.897106,-0.168659,0.399523,0.0613747,-0.00996219,0.0144026,0.11478,-0.0708375,0.0491299,-0.692195,0.0599269,0.0324795,-0.377992,0,0,0,3,
2.05,-0.4403,-0.1891,0.484,-4.7143,-38.0009,-48.674,0.898934,-0.170536,0.395073,0.0581639,-0.0106364,0.0149036,0.107685,-0.0639957,0.0510715,-0.726651,0.0795594,0.0071044,-0.324477,0,0,0,3,
2.06,-0.5113,-0.2571,0.5601,-7.6852,-41.7561,-51.5785,0.90079,-0.172956,0.39025,0.0547699,-0.0112345,0.0154104,0.100289,-0.0556418,0.050285,-0.752657,0.090755,-0.0231384,-0.205725,0,0,0,3,
2.07,-0.5966,-0.3595,0.64,-11.5176,-44.6038,-57.7677,0.902574,-0.176181,0.385168,0.0509344,-0.0117445,0.0158878,0.0926961,-0.0463414,0.0451991,-0.765882,0.0988537,-0.0805487,-0.0638824,0,0,0,3,
2.08,-0.6973,-0.4722,0.7301,-12.5696,-49.3123,-68.1133,0.904405,-0.179972,0.379661,0.0463402,-0.0121591,0.0162859,0.0850461,-0.0365861,0.0344118,-0.764114,0.100032,-0.139377,0.0999206,0,0,0,4,
2.09,-0.7849,-0.5281,0.8165,-10.1617,-58.4889,-79.077,0.906531,-0.183914,0.373269,0.04094,-0.0124787,0.0165605,0.0774875,-0.0273417,0.0205178,-0.747603,0.0884354,-0.143885,0.236701,0,0,0,4,
2.1,-0.798,-0.5003,0.8304,-6.6502,-66.993,-88.8255,0.908945,-0.187834,0.365998,0.0347948,-0.0127158,0.0167059,0.0701306,-0.0200706,0.00856298,-0.723789,0.0598038,-0.099841,0.248799,0,0,0,4,
2.11,-0.8068,-0.4131,0.8193,-6.5595,-73.1681,-94.1907,0.911568,-0.191695,0.35794,0.0283701,-0.0129006,0.0167646,0.0630078,-0.0168903,0.00316973,-0.700775,0.00503364,-0.0101131,0.220402,0,0,0,4,
2.12,-0.6855,-0.2164,0.6364,-10.0776,-75.8024,-92.4013,0.913922,-0.1944,0.350788,0.023007,-0.0130867,0.0168186,0.056042,-0.0203269,0.00764032,-0.69238,-0.0750967,0.101257,-0.0492555,0,0,0,4,
2.13,-0.6352,-0.0419,0.5912,-15.6426,-61.1987,-72.4781,0.915699,-0.196892,0.344952,0.0191358,-0.0133347,0.0169803,0.0490633,-0.0292772,0.0246922,-0.703365,-0.107375,0.246386,-0.174708,0,0,0,4,
2.14,-0.8144,-0.1217,0.7117,-26.1058,-46.1092,-48.2618,0.91668,-0.199574,0.340877,0.0172539,-0.0136941,0.017347,0.0419984,-0.0426062,0.0486421,-0.709616,-0.164369,0.24189,0.047277,0,0,0,4,
2.15,-0.7835,-0.298,0.6888,-28.7021,-37.7604,-27.8631,0.917144,-0.202213,0.338081,0.0168559,-0.0141928,0.0179106,0.0349318,-0.0571202,0.0640767,-0.703698,-0.131534,0.0727804,0.0733677,0,0,0,4,
2.16,-0.6892,-0.4267,0.6092,-19.9336,-20.7328,-8.159,0.917097,-0.204541,0.336793,0.0170779,-0.0148179,0.0185491,0.0279142,-0.0678991,0.0636333,-0.699817,-0.088218,-0.0818214,0.00576246,0,0,0,4,
2.17,-0.7814,-0.5888,0.6688,-13.3052,2.6073,2.946,0.916491,-0.206227,0.337392,0.0174734,-0.0155414,0.0191178,0.0209577,-0.0768094,0.0501068,-0.691482,-0.0934408,-0.193947,0.164155,0,0,0,4,
2.18,-1.1769,-0.7126,0.9798,-31.0876,18.3358,-10.1172,0.915079,-0.209481,0.339229,0.0172155,-0.0163766,0.0195388,0.014248,-0.0902399,0.034101,-0.650452,-0.180371,-0.132368,0.672339,0,0,0,4,
2.19,-1.7012,-1.0825,1.189,-69.4826,8.27,-52.4037,0.913288,-0.217056,0.339402,0.0148894,-0.017419,0.0197757,0.00822403,-0.118224,0.0132752,-0.554351,-0.39015,-0.292215,1.28692,0,0,0,4,
2.2,-5.0344,-2.6481,3.3796,45.1583,-96.038,-20.0351,0.916656,-0.214135,0.332145,0.0138617,-0.01905,0.0197245,0.00432899,-0.207985,-0.0235312,-0.224658,-1.43983,-0.458172,5.43464,0,0,0,4,
2.21,-0.5478,0.2992,0.1747,118.93,-173.711,-70.7151,0.923766,-0.205739,0.317622,0.00839095,-0.0215759,0.0194759,0.00325237,-0.297199,-0.0261753,0.00933568,-0.379023,0.404267,-0.664123,0,0,0,4,
2.22,-1.2865,-0.391,1.645,85.5918,-148.393,-73.6792,0.92953,-0.199886,0.304366,0.00304016,-0.0246579,0.0194124,0.00344842,-0.319201,0.0134626,0.0298743,-0.0695336,0.403844,1.08285,0,0,0,4,
2.23,1.4907,0.0763,1.4727,46.4391,-150.349,-52.4554,0.9345,-0.1973,0.290541,7.44017e-05,-0.0273691,0.0197546,0.00383413,-0.223043,0.05499,0.0472677,2.02993,0.44279,-0.728246,0,0,0,4,
2.24,0.0788,-0.3941,0.9043,21.6593,-41.8488,-0.4599,0.936161,-0.195594,0.286315,2.3451e-05,-0.0289559,0.0204029,0.00407644,-0.0943001,0.074669,0.00119381,0.594802,-0.0415879,-0.211078,0,0,0,4,
2.25,-0.7075,-1.1765,0.536,13.79,-20.0423,10.7206,0.93666,-0.19505,0.285042,0.000674226,-0.0297957,0.02094,0.00408947,-0.0736674,0.0327442,0.00141176,-0.174155,-0.813147,0.215521,0,0,0,4,
2.26,-0.4659,0.0872,1.0309,14.4066,-7.2357,4.7684,0.937318,-0.192969,0.2843,0.00101935,-0.0305386,0.0211917,0.00415754,-0.0749158,0.0176029,0.0122024,0.148703,0.504457,0.00447214,0,0,0,4,
2.27,-0.3113,-0.1943,0.8218,-3.9862,4.5882,4.4928,0.937421,-0.192713,0.284134,0.00142457,-0.0312027,0.0215285,0.00424733,-0.0579056,0.0497521,0.00575664,0.198089,0.15098,-0.135885,0,0,0,4,
2.28,-0.5328,-0.4519,0.7127,-6.9732,12.3678,5.7036,0.936775,-0.193994,0.285379,0.00162652,-0.0317366,0.0220383,0.00426961,-0.0488756,0.0522126,-0.00130056,-0.0139899,-0.100818,-0.00799292,0,0,0,4,
2.29,-0.5858,-0.276,0.7617,-7.7112,9.8831,4.6535,0.936415,-0.19371,0.286751,0.00237597,-0.0322409,0.0225565,0.00425322,-0.0519755,0.0514151,-0.00197903,-0.0492081,0.08456,-0.00583917,0,0,0,4,
2.3,-0.6409,-0.5312,0.6815,-3.5122,0.8745,3.0605,0.936056,-0.194609,0.287304,0.00257653,-0.032799,0.0230489,0.0042456,-0.0596498,0.0470732,0.000455827,-0.107251,-0.17308,0.0554794,0,0,0,4,
2.31,-0.5868,-0.4908,0.7011,5.1308,-7.8946,5.712,0.936083,-0.194807,0.28708,0.00288082,-0.0334357,0.0234443,0.00427028,-0.0676817,0.0320005,0.00447957,-0.0564983,-0.134213,0.0265541,0,0,0,4,
2.32,-0.6164,-0.4496,0.7296,11.2329,-13.3151,8.0759,0.936321,-0.194286,0.286652,0.00340771,-0.0341439,0.0237107,0.00433361,-0.073958,0.0212949,0.0081862,-0.0714589,-0.084048,0.0490143,0,0,0,4,
2.33,-0.571,-0.3676,0.783,14.1787,-15.5855,7.6231,0.936774,-0.192569,0.28632,0.00421843,-0.0349047,0.0239037,0.0044362,-0.0782067,0.0172957,0.0123325,-0.0151625,0.00251649,0.0355182,0,0,0,4,
2.34,-0.5408,-0.3462,0.8035,12.5976,-14.1964,6.5563,0.937613,-0.190713,0.284813,0.00478548,-0.0356867,0.0240828,0.00457495,-0.0781974,0.01852,0.0154179,0.0153521,0.0224426,0.0273837,0,0,0,4,
2.35,-0.5321,-0.3018,0.825,8.6031,-10.6037,4.3166,0.938266,-0.189136,0.283703,0.00526942,-0.0364584,0.0242899,0.00474166,-0.0761434,0.0229035,0.0179246,0.0265244,0.0669265,0.0237224,0,0,0,4,
2.36,-0.5259,-0.3246,0.8151,3.2885,-6.1254,1.5532,0.938742,-0.18817,0.282763,0.00552232,-0.0372067,0.024545,0.00493187,-0.0735099,0.0281201,0.0201174,0.0271649,0.039426,0.020983,0,0,0,4,
2.37,-0.5321,-0.3559,0.8003,0.0627,-2.6361,-0.2346,0.939086,-0.187931,0.281779,0.00546486,-0.0379313,0.0248371,0.00514406,-0.0714088,0.0303041,0.0223191,0.0156728,0.0050986,0.0239041,0,0,0,4,
2.38,-0.536,-0.3816,0.7838,-1.4055,-0.6544,-0.9206,0.938973,-0.188957,0.281469,0.00511956,-0.03864,0.025136,0.00537858,-0.0703454,0.0294713,0.0245857,0.00600552,-0.022077,0.0223057,0,0,0,4,
2.39,-0.5424,-0.3797,0.7772,-1.4638,0.1857,-1.0644,0.938736,-0.189958,0.28159,0.00483264,0,0,0,0,0,0,-0.00283119,-0.0198781,0.0199915,1,1,0,0,
2.4,-0.5391,-0.3786,0.7743,-0.9738,0.2565,-0.9268,0.938515,-0.19093,0.281673,0.00453047,0,0,0,0,0,0,-0.00155303,-0.0181099,0.015658,1,0,0,0,
2.41,-0.5363,-0.3708,0.7773,-0.8005,0.4451,-0.8585,0.938349,-0.191913,0.281567,0.00417672,0,0,0,0,0,0,0.00122564,-0.00793526,0.0137199,1,0,0,0,
2.42,-0.534,-0.3657,0.7789,-0.8908,0.5793,-0.7715,0.938411,-0.192602,0.280897,0.00380304,0,0,0,0,0,0,0.00195502,-0.00136783,0.0119129,1,0,0,0,
2.43,-0.5327,-0.3619,0.7791,-1.2786,0.8339,-0.8762,0.938653,-0.192259,0.280328,0.00376271,0,0,0,0,0,0,0.00148789,0.0013647,0.010021,1,0,0,0,
2.44,-0.5261,-0.3658,0.7768,-1.6661,1.1407,-1.0336,0.938733,-0.192886,0.27963,0.00340274,0,0,0,0,0,0,0.00478126,-0.00239442,0.00618219,1,0,0,0,
2.45,-0.5304,-0.3643,0.7748,-1.9181,1.5802,-0.8953,0.938463,-0.193969,0.279786,0.00308861,0,0,0,0,0,0,0.000251301,0.00103059,0.00636268,1,0,0,0,
2.46,-0.5388,-0.3636,0.7733,-1.8126,1.6333,-0.9308,0.938185,-0.19392,0.280747,0.00326814,0,0,0,0,0,0,-0.00565039,0.00191425,0.00938797,1,0,0,0,
2.47,-0.537,-0.3663,0.7698,-1.807,1.4162,-1.2092,0.937836,-0.194371,0.2816,0.00326336,0,0,0,0,0,0,-0.00385858,-0.00104991,0.00673544,1,0,0,0,
2.48,-0.5346,-0.3672,0.7688,-1.5532,1.1697,-1.6104,0.937493,-0.195139,0.282211,0.00308124,0,0,0,0,0,0,-0.000990853,-0.000807174,0.00502586,1,0,0,0,
2.49,-0.5342,-0.3582,0.7724,-1.6912,0.9124,-1.6436,0.937632,-0.194448,0.282234,0.00323055,0,0,0,0,0,0,0.000233762,0.00734928,0.00430322,1,0,0,0,
2.5,-0.5225,-0.3582,0.7675,-1.7087,0.7738,-1.5555,0.937869,-0.194238,0.281593,0.00310958,0,0,0,0,0,0,0.00610968,0.0039208,-0.00563836,1,0,0,0,
2.51,-0.5277,-0.3626,0.7661,-1.4887,0.833,-0.9454,0.938046,-0.194456,0.280855,0.00286991,0,0,0,0,0,0,-7.38055e-05,0.000348076,-0.00235909,1,0,0,0,
2.52,-0.5274,-0.3732,0.7645,-1.2796,0.7112,-0.7184,0.937834,-0.195471,0.280853,0.00255282,0,0,0,0,0,0,0.000536881,-0.00790223,0.000121593,1,0,0,0,
2.53,-0.5255,-0.3712,0.7698,-0.5425,0.3702,-0.37,0.93789,-0.196152,0.280197,0.00220014,0,0,0,0,0,0,0.00328843,-0.0028481,0.00245941,1,0,0,0,
2.54,-0.5405,-0.3711,0.7636,0.0215,0.0312,-0.2305,0.937611,-0.196368,0.280973,0.00227889,0,0,0,0,0,0,-0.0109709,-0.00298285,0.0055865,1,0,0,0,
2.55,-0.5308,-0.3629,0.7719,0.5918,-0.6102,-0.369,0.937841,-0.195474,0.280834,0.00248365,0,0,0,0,0,0,0.000318982,0.00473416,0.00382233,1,0,0,0,
2.56,-0.5354,-0.359,0.772,0.3657,-0.7994,-0.4371,0.93793,-0.194605,0.281137,0.0027855,0,0,0,0,0,0,-0.00330516,0.00701254,0.00491965,1,0,0,0,
2.57,-0.5322,-0.36,0.7742,0.0709,-0.883,-0.6976,0.938156,-0.193762,0.280963,0.00297969,0,0,0,0,0,0,0.000286542,0.00477073,0.00529122,1,0,0,0,
2.58,-0.531,-0.3658,0.7711,-0.1924,-0.7292,-0.8371,0.938031,-0.194706,0.280727,0.00262239,0,0,0,0,0,0,-0.000189826,0.00017897,0.0043776,1,0,0,0,
2.59,-0.5293,-0.3634,0.7716,-0.3705,-0.5784,-0.7674,0.938295,-0.194052,0.280301,0.00271354,0,0,0,0,0,0,0.000320435,0.00101637,0.00299799,1,0,0,0,
2.6,-0.5309,-0.3671,0.7739,-0.3704,-0.5955,-0.7674,0.938235,-0.194963,0.27987,0.00233593,0,0,0,0,0,0,-0.000333793,0.000557989,0.00694799,1,0,0,0,
