timeStamp,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,px,py,pz,vx,vy,vz,lin_ax,lin_ay,lin_az,stationary,foot-contact,foot-off,state_vv,
1.29,0.3585,-0.2047,0.1938,-6.038,20.9743,25.1038,0.861002,-0.296137,-0.382123,-0.146918,0.00395773,0.0265537,0.118668,0.082282,0.114872,-0.336723,0.0295525,-0.0489335,-0.548291,0,0,0,3,
1.3,0.3845,-0.2432,0.2201,-7.088,23.0743,31.1063,0.86168,-0.298075,-0.379754,-0.145156,0.00479184,0.0276753,0.115044,0.084541,0.109453,-0.388115,0.0165028,-0.0615444,-0.499467,0,0,0,3,
1.31,0.4185,-0.2797,0.2402,-8.593,23.8793,36.9863,0.862422,-0.300337,-0.377097,-0.142998,0.00564483,0.0287361,0.11093,0.0860576,0.102712,-0.434616,0.014416,-0.0758922,-0.448565,0,0,0,3,
1.32,0.4685,-0.3339,0.2795,-10.2731,22.7768,42.7438,0.863167,-0.30297,-0.374254,-0.140392,0.00651026,0.0297223,0.106384,0.0870266,0.0945168,-0.474669,0.00533959,-0.0911847,-0.36801,0,0,0,3,
1.33,0.5249,-0.4219,0.3316,-10.2555,21.6393,49.7963,0.864001,-0.305892,-0.37114,-0.137157,0.00737691,0.0306149,0.101483,0.0863034,0.0839984,-0.505526,-0.0200833,-0.123257,-0.261073,0,0,0,3,
1.34,0.5814,-0.5142,0.3754,-7.2105,21.3068,57.7063,0.864997,-0.308848,-0.367799,-0.133198,0.00822525,0.0313848,0.0963255,0.0833654,0.0699877,-0.525966,-0.0398147,-0.162384,-0.155649,0,0,0,3,
1.35,0.6214,-0.5605,0.401,-0.9805,22.1468,66.5438,0.866246,-0.311593,-0.364233,-0.128403,0.00904011,0.0320016,0.0910052,0.0796058,0.0533711,-0.538077,-0.0368343,-0.176384,-0.0912694,0,0,0,3,
1.36,0.6218,-0.5311,0.4095,3.4645,22.9518,75.3288,0.867676,-0.314246,-0.360447,-0.122847,0.00982306,0.0324571,0.085578,0.0769848,0.0377399,-0.547373,-0.0165999,-0.142296,-0.0982482,0,0,0,3,
1.37,0.6188,-0.478,0.4172,2.4845,22.2693,81.1388,0.86902,-0.3171,-0.356658,-0.116928,0.0105917,0.0327776,0.0800508,0.0767352,0.0263526,-0.558068,0.0115111,-0.0898599,-0.119795,0,0,0,3,
1.38,0.6796,-0.4838,0.4492,-2.958,20.7468,82.0138,0.870051,-0.320229,-0.353151,-0.111229,0.0113732,0.0330032,0.0744266,0.0795641,0.018765,-0.566757,0.0461632,-0.0648314,-0.0573514,0,0,0,3,
1.39,0.766,-0.5782,0.5067,-7.438,21.1318,80.7888,0.870918,-0.323679,-0.349536,-0.105744,0.0121925,0.0331532,0.0687643,0.0843083,0.011232,-0.565707,0.0505566,-0.0887458,0.0787632,0,0,0,4,
1.4,0.8572,-0.6884,0.582,-7.1405,22.9868,80.0013,0.871808,-0.327099,-0.345711,-0.100322,0.0130594,0.0332165,0.0631845,0.0890598,0.00143424,-0.550259,0.0463142,-0.111005,0.236178,0,0,0,4,
1.41,0.9118,-0.7518,0.6277,-3.5705,26.3293,81.7513,0.872862,-0.330246,-0.341603,-0.0947666,0.0139745,0.033175,0.0578207,0.0939599,-0.00974493,-0.522495,0.0535857,-0.116908,0.329857,0,0,0,4,
1.42,0.8785,-0.6914,0.6036,0.157,29.3743,84.8313,0.874054,-0.333013,-0.337372,-0.0890841,0.0149472,0.0330295,0.0527413,0.10058,-0.0193456,-0.493392,0.0813798,-0.0788245,0.263485,0,0,0,4,
1.43,0.8216,-0.5641,0.5737,0.647,26.8368,81.6813,0.875167,-0.335114,-0.333719,-0.0838905,0.0160012,0.0328173,0.0479069,0.110221,-0.0230993,-0.47348,0.115181,0.0022963,0.142463,0,0,0,4,
1.44,0.8404,-0.4968,0.5681,-2.538,21.0968,73.0888,0.876021,-0.33694,-0.330725,-0.0794056,0.0171727,0.032601,0.043235,0.124079,-0.0201489,-0.460903,0.167337,0.0578541,0.113951,0,0,0,4,
1.45,0.8922,-0.5054,0.6001,-3.973,16.8268,62.3613,0.876636,-0.338529,-0.328341,-0.0756751,0.0185024,0.0324339,0.038695,0.141875,-0.0132796,-0.447105,0.195487,0.0821938,0.167346,0,0,0,4,
1.46,0.9299,-0.5201,0.647,-2.7655,16.3368,52.9813,0.877236,-0.339671,-0.326239,-0.0726344,0.0200187,0.032348,0.0343198,0.161382,-0.00389027,-0.427938,0.202197,0.10923,0.223419,0,0,0,4,
1.47,0.9361,-0.5414,0.6827,0.997,20.0118,45.4913,0.878028,-0.340226,-0.324061,-0.070178,0.0217283,0.0323652,0.0301583,0.180534,0.00731723,-0.404349,0.188264,0.119261,0.257506,0,0,0,4,
1.48,0.9135,-0.5483,0.6942,5.967,25.2968,38.4913,0.879092,-0.340125,-0.321681,-0.0682768,0.0236214,0.0324969,0.02624,0.198094,0.0190302,-0.379319,0.169747,0.119535,0.252793,0,0,0,4,
1.49,0.8918,-0.5518,0.6874,11.917,29.7593,29.8813,0.880389,-0.339306,-0.319258,-0.0669966,0.0256838,0.0327431,0.0225669,0.214376,0.0302058,-0.355298,0.162192,0.108306,0.236922,0,0,0,4,
1.5,0.9688,-0.8406,0.66,16.082,33.3643,22.7763,0.881557,-0.338922,-0.31667,-0.065823,0.0279039,0.0330416,0.0191769,0.229643,0.0294962,-0.322713,0.149064,-0.122773,0.4274,0,0,0,4,
1.51,2.3387,-2.7318,1.5897,101.99,86.2493,22.3913,0.886709,-0.3319,-0.310109,-0.0636124,0.030284,0.0330877,0.0167459,0.246387,-0.02027,-0.163487,0.192306,-0.891828,2.81879,0,0,0,4,
1.52,0.7592,-0.4058,0.874,177.012,125.344,48.1163,0.895575,-0.317986,-0.299963,-0.0590077,0.0328098,0.0327331,0.0158497,0.258773,-0.0506522,-0.015753,0.0602048,0.272416,0.193125,0,0,0,4,
1.53,1.0523,0.0369,1.3062,135.187,122.229,39.8213,0.902816,-0.307023,-0.290083,-0.056053,0.0354711,0.0325086,0.0158396,0.273483,0.0057387,0.0137448,0.239691,0.877245,0.408257,0,0,0,4,
1.54,0.4805,-0.054,1.9229,41.037,142.739,47.1713,0.907977,-0.303665,-0.277397,-0.0552084,0.0381384,0.0330529,0.0162142,0.259976,0.103131,0.0611702,-0.515055,1.10833,0.558622,0,0,0,4,
1.55,-0.8434,0.0333,1.0391,2.082,70.6043,16.1438,0.910073,-0.303294,-0.270768,-0.0556389,0.0403218,0.034498,0.016775,0.176701,0.185884,0.0510014,-1.18271,0.578788,-0.765937,0,0,0,4,
1.56,0.239,-1.454,0.5625,1.5045,24.6668,0.8663,0.910555,-0.30389,-0.268423,-0.0558126,0.0416914,0.0362943,0.0171619,0.0972144,0.173389,0.0263613,-0.43781,-0.83354,0.26359,0,0,0,4,
1.57,0.4321,-1.0405,0.4944,15.207,12.1543,-4.8213,0.911004,-0.303349,-0.267501,-0.0558484,0.0425239,0.0376942,0.0175151,0.0692951,0.106589,0.0442884,-0.131391,-0.528328,0.101896,0,0,0,4,
1.58,0.3907,-0.0168,1.0621,17.1845,-3.1757,-13.4663,0.911602,-0.300994,-0.26798,-0.0565824,0.0431466,0.0387836,0.0179658,0.0552424,0.111288,0.0458536,-0.155107,0.624136,-0.0699857,0,0,0,4,
1.59,0.5908,-0.2364,0.8801,-7.5605,-8.7757,-8.8463,0.911386,-0.300642,-0.268913,-0.0574922,0.0436702,0.0401357,0.0184136,0.0494727,0.15912,0.0436946,0.0374784,0.351022,0.0259681,0,0,0,4,
1.6,0.5017,-0.5275,0.6463,-14.7531,-9.1432,-4.5588,0.910579,-0.302572,-0.269446,-0.0576291,0.0441715,0.0418075,0.01885,0.0507982,0.175256,0.0435992,-0.0104557,-0.022059,-0.0279125,0,0,0,4,
1.61,0.5977,-0.5044,0.6624,-13.1781,-6.2382,-4.2963,0.909856,-0.303356,-0.270829,-0.0584385,0.0446932,0.0435579,0.0192845,0.0535448,0.174819,0.0432868,0.0664529,0.0131575,0.021543,0,0,0,4,
1.62,0.6599,-0.5073,0.6552,-10.9906,0.7443,-0.3238,0.909352,-0.304094,-0.271561,-0.0590451,0.0452743,0.0453122,0.0197352,0.0626727,0.176031,0.0468597,0.11964,0.0115607,0.0512992,0,0,0,4,
1.63,0.6354,-0.5854,0.6275,-8.418,6.1343,4.0513,0.908966,-0.305241,-0.271541,-0.0591469,0.0459525,0.0470589,0.0202312,0.0729635,0.17332,0.052352,0.0901627,-0.0668478,0.0606749,0,0,0,4,
1.64,0.5862,-0.6344,0.6071,-2.6955,9.9668,4.6813,0.908842,-0.306199,-0.270913,-0.0589812,0.0467155,0.0487465,0.0207811,0.0796316,0.164188,0.0576236,0.0457813,-0.11932,0.0467991,0,0,0,4,
1.65,0.5507,-0.5427,0.6686,2.677,12.6443,3.1238,0.908901,-0.306458,-0.270408,-0.0590402,0.0475264,0.0503564,0.021374,0.0825481,0.157796,0.0609423,0.0136801,-0.0109992,0.0208609,0,0,0,4,
1.66,0.5257,-0.4543,0.7311,3.097,13.2743,2.8788,0.909596,-0.305464,-0.26915,-0.059286,0.0483529,0.0519544,0.0219893,0.0827604,0.161819,0.0621195,-0.00935195,0.0930203,0.00313771,0,0,0,4,
1.67,0.5029,-0.4432,0.7521,-0.4555,11.8393,3.9113,0.910184,-0.30484,-0.267835,-0.0594361,0.0491702,0.0536227,0.0226111,0.0807043,0.171841,0.0622567,-0.0325679,0.111312,-0.000339031,0,0,0,4,
1.68,0.4974,-0.5012,0.728,-3.938,9.8618,4.1388,0.910655,-0.304674,-0.266413,-0.0594672,0.0499597,0.0553806,0.0232364,0.0771824,0.17972,0.0627853,-0.0392341,0.0493076,0.0111146,0,0,0,4,
1.69,0.5161,-0.5137,0.728,-5.128,8.3743,3.4913,0.911053,-0.304539,-0.265179,-0.0595724,0,0,0,0,0,0,-0.0242219,0.0395381,0.0274999,1,1,0,0,
1.7,0.5326,-0.5089,0.7256,-5.6005,7.3068,2.9488,0.911379,-0.304278,-0.264301,-0.0598318,0,0,0,0,0,0,-0.00611751,0.0419406,0.0319963,1,0,0,0,
1.71,0.5326,-0.5393,0.7101,-5.723,6.6593,2.8788,0.911722,-0.30426,-0.263118,-0.0598973,0,0,0,0,0,0,-0.00502861,0.00787382,0.0374538,1,0,0,0,
1.72,0.5303,-0.5524,0.7031,-4.3405,5.8193,2.0563,0.911734,-0.305284,-0.261954,-0.0595875,0,0,0,0,0,0,-0.00488153,-0.00496827,0.0384127,1,0,0,0,
1.73,0.5298,-0.5267,0.7179,-3.378,4.4018,1.6013,0.912049,-0.304833,-0.261335,-0.0598149,0,0,0,0,0,0,-0.00378652,0.0231901,0.0347005,1,0,0,0,
1.74,0.5212,-0.5309,0.7129,-3.028,2.7043,1.2688,0.912358,-0.304493,-0.260633,-0.0599008,0,0,0,0,0,0,-0.0086804,0.0154701,0.0291353,1,0,0,0,
1.75,0.5133,-0.5434,0.7047,-2.153,1.3043,0.5863,0.912572,-0.304727,-0.259664,-0.0596575,0,0,0,0,0,0,-0.0130868,0.000494912,0.0261114,1,0,0,0,
1.76,0.5076,-0.5592,0.6997,-0.298,0.1843,-1.1113,0.912579,-0.30533,-0.258992,-0.0593577,0,0,0,0,0,0,-0.0184824,-0.0142684,0.0281494,1,0,0,0,
1.77,0.5228,-0.5348,0.7039,1.5395,-0.2357,-2.7563,0.912885,-0.304384,-0.25895,-0.0597236,0,0,0,0,0,0,-0.000863031,0.00647418,0.0259119,1,0,0,0,
1.78,0.5207,-0.5291,0.7028,2.607,-0.6907,-3.4213,0.913198,-0.303333,-0.258988,-0.0601149,0,0,0,0,0,0,-0.000943035,0.00797218,0.0211272,1,0,0,0,
1.79,0.5219,-0.5157,0.7094,3.6045,-0.8482,-3.9288,0.91351,-0.302169,-0.259145,-0.0605545,0,0,0,0,0,0,0.000242114,0.0201529,0.0192902,1,0,0,0,
1.8,0.5259,-0.4921,0.7218,3.4645,-1.5657,-3.9113,0.913788,-0.30101,-0.259412,-0.0609975,0,0,0,0,0,0,0.00379954,0.0441594,0.0176316,1,0,0,0,
1.81,0.5289,-0.4968,0.717,2.7295,-2.1432,-3.3163,0.914015,-0.299913,-0.25978,-0.0614215,0,0,0,0,0,0,0.00625119,0.0353274,0.01841,1,0,0,0,
1.82,0.5305,-0.4984,0.7108,2.222,-2.6332,-2.5988,0.914189,-0.298871,-0.260272,-0.0618217,0,0,0,0,0,0,0.00870973,0.0283066,0.0158833,1,0,0,0,
1.83,0.5248,-0.5034,0.709,1.8195,-2.6157,-1.9163,0.914399,-0.297885,-0.260593,-0.0621287,0,0,0,0,0,0,0.00247365,0.020875,0.0143462,1,0,0,0,
1.84,0.5284,-0.5004,0.7084,1.5395,-2.8082,-1.7763,0.914564,-0.296916,-0.261041,-0.062465,0,0,0,0,0,0,0.00555271,0.0211036,0.0142981,1,0,0,0,
1.85,0.5256,-0.4964,0.704,1.277,-2.7557,-1.3913,0.914724,-0.295977,-0.261471,-0.0627773,0,0,0,0,0,0,0.0051529,0.0197806,0.00783801,1,0,0,0,
1.86,0.5265,-0.5016,0.7009,1.2945,-2.4232,-1.3738,0.914856,-0.29504,-0.261981,-0.063128,0,0,0,0,0,0,0.00468379,0.0118583,0.00884593,1,0,0,0,
1.87,0.5327,-0.4769,0.7131,1.032,-1.7582,-1.3213,0.91503,-0.294114,-0.262333,-0.063469,0,0,0,0,0,0,0.010379,0.0373463,0.00801837,1,0,0,0,
1.88,0.5338,-0.4925,0.7059,0.2095,-1.2857,-0.3063,0.915144,-0.293289,-0.262777,-0.0638038,0,0,0,0,0,0,0.00921765,0.0187811,0.0115459,1,0,0,0,
1.89,0.5301,-0.4966,0.7081,-0.193,-0.6032,0.2012,0.915333,-0.292489,-0.262947,-0.0640688,0,0,0,0,0,0,0.00349467,0.0148193,0.0132396,1,0,0,0,
1.9,0.5298,-0.4971,0.7076,-0.5955,-0.4282,0.6913,0.915519,-0.291731,-0.263083,-0.0643063,0,0,0,0,0,0,0.00293249,0.012488,0.013014,1,0,0,0,
1.91,0.524,-0.5061,0.7062,-0.613,-0.2182,0.8313,0.915821,-0.291328,-0.262499,-0.0642228,0,0,0,0,0,0,-0.00259355,0.00313181,0.0135491,1,0,0,0,
1.92,0.5284,-0.5041,0.7047,-0.5605,-0.0432,0.8138,0.915934,-0.290589,-0.262848,-0.0645256,0,0,0,0,0,0,0.00150585,0.00252411,0.0137981,1,0,0,0,
1.93,0.523,-0.5101,0.6998,-0.4905,0.0618,0.6913,0.915789,-0.291455,-0.262484,-0.0641333,0,0,0,0,0,0,-0.00161108,-0.00352408,0.0105982,1,0,0,0,
1.94,0.523,-0.5063,0.7077,-0.298,-0.1132,0.5688,0.916101,-0.291037,-0.261885,-0.0640563,0,0,0,0,0,0,-0.0028159,0.00308396,0.0141801,1,0,0,0,
1.95,0.528,-0.506,0.7064,-0.228,-0.5682,0.7613,0.916164,-0.290313,-0.262389,-0.0643622,0,0,0,0,0,0,0.000931889,0.00128447,0.0157187,1,0,0,0,
1.96,0.5267,-0.5034,0.7099,-0.228,-0.3407,0.7262,0.916444,-0.28962,-0.262159,-0.0644545,0,0,0,0,0,0,-0.000595734,0.00382525,0.0161893,1,0,0,0,
1.97,0.5297,-0.5023,0.7083,-0.4555,-0.5507,0.9187,0.9165,-0.288917,-0.262659,-0.0647537,0,0,0,0,0,0,0.00180227,0.00249001,0.0160915,1,0,0,0,
1.98,0.5302,-0.5135,0.7073,-0.508,-0.6382,1.1288,0.916242,-0.289797,-0.26267,-0.064407,0,0,0,0,0,0,-0.000190124,-0.00530525,0.0212141,1,0,0,0,
1.99,0.5336,-0.505,0.7093,-0.4905,-1.0057,1.2688,0.916165,-0.289293,-0.263429,-0.0646793,0,0,0,0,0,0,0.00243096,0.00200023,0.0201465,1,0,0,0,
2,0.5286,-0.5062,0.7046,-0.4555,-0.9532,1.4788,0.915918,-0.290192,-0.263394,-0.0642729,0,0,0,0,0,0,0.000225306,0.000218675,0.0148782,1,0,0,0,
2.01,0.5285,-0.5093,0.7086,-0.018,-0.8657,1.3563,0.916123,-0.290385,-0.26258,-0.0638444,0,0,0,0,0,0,-0.000572592,0.000290588,0.0191474,1,0,0,0,
2.02,0.5306,-0.5049,0.7069,0.087,-1.0582,1.6013,0.916121,-0.289741,-0.263239,-0.0640781,0,0,0,0,0,0,0.00170782,0.00178555,0.0168686,1,0,0,0,
2.03,0.5285,-0.504,0.7087,0.262,-0.9532,1.6538,0.916407,-0.289041,-0.26302,-0.0640629,0,0,0,0,0,0,-0.000164315,0.00197589,0.0165871,1,0,0,0,
2.04,0.525,-0.4971,0.7151,0.0695,-1.0057,1.5313,0.916696,-0.288396,-0.262731,-0.0640255,0,0,0,0,0,0,-0.00351368,0.00975986,0.0158126,1,0,0,0,
2.05,0.5208,-0.4893,0.7188,-0.3505,-1.0232,1.3388,0.91697,-0.287775,-0.262457,-0.0640171,0,0,0,0,0,0,-0.00607135,0.0167889,0.0123765,1,0,0,0,
2.06,0.5244,-0.4899,0.7155,-1.243,-0.9707,1.1988,0.917196,-0.287142,-0.262339,-0.0641135,0,0,0,0,0,0,-0.0014917,0.0131869,0.0122614,1,0,0,0,
2.07,0.5311,-0.4974,0.7128,-1.558,-0.7257,1.3038,0.91726,-0.286501,-0.262746,-0.0643855,0,0,0,0,0,0,0.00244825,0.00436625,0.0175567,1,0,0,0,
2.08,0.5275,-0.5032,0.713,-1.663,-0.7257,1.2863,0.917382,-0.286954,-0.261923,-0.0639705,0,0,0,0,0,0,-0.000364915,0.00045155,0.0186849,1,0,0,0,
2.09,0.5285,-0.5111,0.7067,-1.558,-0.5507,1.1988,0.917069,-0.287886,-0.262056,-0.0636957,0,0,0,0,0,0,0.00104107,-0.00748932,0.0187111,1,0,0,0,
2.1,0.5253,-0.5129,0.7051,-1.2955,-0.3932,0.6912,0.916814,-0.288832,-0.261983,-0.0633841,0,0,0,0,0,0,-0.00115848,-0.00791058,0.0168468,1,0,0,0,
2.11,0.5226,-0.5033,0.7112,-0.9455,-0.4632,0.4462,0.9171,-0.288489,-0.261388,-0.0633098,0,0,0,0,0,0,-0.0023488,0.0025083,0.0149417,1,0,0,0,
2.12,0.5224,-0.5069,0.7106,-0.9455,-0.6732,0.1662,0.917224,-0.288884,-0.260599,-0.062961,0,0,0,0,0,0,-0.00141975,-6.02901e-05,0.0162121,1,0,0,0,
2.13,0.5241,-0.4992,0.7127,-1.0855,-0.7432,-0.0788,0.917406,-0.288154,-0.260699,-0.063236,0,0,0,0,0,0,0.000811227,0.00593476,0.0147364,1,0,0,0,
2.14,0.5261,-0.4956,0.7134,-1.453,-0.8482,-0.1838,0.91753,-0.287443,-0.260967,-0.063574,0,0,0,0,0,0,0.00245151,0.00782666,0.0144861,1,0,0,0,
2.15,0.5262,-0.5069,0.7094,-1.6805,-1.0932,-0.1313,0.917172,-0.288306,-0.261292,-0.0634453,0,0,0,0,0,0,0.000684008,-0.0018227,0.017329,1,0,0,0,
2.16,0.5321,-0.5093,0.708,-1.7855,-1.0057,-0.2713,0.916788,-0.288893,-0.261974,-0.0635241,0,0,0,0,0,0,0.00425594,-0.00301744,0.0205933,1,0,0,0,
2.17,0.5321,-0.5112,0.7049,-1.8555,-1.0232,-0.3063,0.916401,-0.289605,-0.262537,-0.0635341,0,0,0,0,0,0,0.00394872,-0.00470191,0.0193887,1,0,0,0,
2.18,0.5322,-0.5097,0.7038,-1.4005,-0.8657,-0.3938,0.916027,-0.29018,-0.26319,-0.0636039,0,0,0,0,0,0,0.00353839,-0.0027407,0.0179361,1,0,0,0,
2.19,0.5298,-0.5093,0.7053,-1.208,-0.9007,-0.3588,0.915676,-0.290963,-0.263568,-0.0635148,0,0,0,0,0,0,0.00019215,0.000113398,0.0175281,1,0,0,0,
2.2,0.5264,-0.499,0.7102,-1.1205,-0.9357,-0.5163,0.915911,-0.290307,-0.263437,-0.0637229,0,0,0,0,0,0,-0.0019549,0.00975397,0.0140277,1,0,0,0,
2.21,0.5287,-0.5029,0.7134,-1.6105,-1.2332,-0.3063,0.916137,-0.289732,-0.263245,-0.0638846,0,0,0,0,0,0,-0.00215968,0.00711447,0.0193958,1,0,0,0,
2.22,0.5327,-0.5066,0.7154,-2.118,-1.4957,0.0612,0.916331,-0.289152,-0.263163,-0.0640688,0,0,0,0,0,0,-0.000561953,0.00402176,0.0247083,1,0,0,0,
2.23,0.5325,-0.5375,0.704,-1.768,-2.3007,0.1837,0.91601,-0.29013,-0.263266,-0.0637646,0,0,0,0,0,0,-0.00404085,-0.0256711,0.032074,1,0,0,0,
2.24,0.5412,-0.5208,0.7128,-1.0155,-2.8782,-0.2713,0.915609,-0.290846,-0.263893,-0.063661,0,0,0,0,0,0,0.00271547,-0.00489356,0.0343833,1,0,0,0,
2.25,0.5398,-0.5262,0.7217,-0.6655,-3.8582,-0.4988,0.915465,-0.291621,-0.263648,-0.0632319,0,0,0,0,0,0,-0.00315677,-0.00257605,0.0425117,1,0,0,0,
2.26,0.5465,-0.5558,0.7197,-0.333,-5.4857,-0.9713,0.915105,-0.292475,-0.264026,-0.0629003,0,0,0,0,0,0,-0.00513473,-0.0256726,0.0594742,1,0,0,0,
2.27,0.5823,-0.6809,0.8928,-0.298,-7.6207,-2.2663,0.915064,-0.292828,-0.263869,-0.0625436,-2.6841e-05,-2.48488e-05,7.42836e-05,-0.0053682,-0.00496977,0.0148567,-0.0849486,-0.0275343,0.260321,0,0,1,1,
2.28,0.5089,-0.4983,0.7955,0.752,-12.8707,-3.0363,0.915088,-0.292244,-0.264458,-0.0624461,-0.000119892,-7.76591e-05,0.000298071,-0.0132419,-0.00559227,0.0299008,-0.0562161,0.0629566,0.0632927,0,0,0,1,
2.29,0.5165,-0.5199,0.705,0.332,-17.0357,-3.5963,0.914818,-0.292615,-0.265101,-0.0619289,-0.000274777,-0.00013109,0.000612304,-0.0177352,-0.00509382,0.0329457,-0.0160285,-0.00468087,0.0156922,0,0,0,1,
2.3,0.51,-0.5521,0.7194,-0.543,-20.9907,-5.1188,0.914356,-0.293194,-0.266166,-0.0614258,-0.000470262,-0.000200239,0.000950871,-0.0213617,-0.00873602,0.0347677,-0.0385474,-0.0214604,0.0383589,0,0,0,1,
2.31,0.503,-0.6283,0.6992,-1.9955,-26.5032,-7.7438,0.91353,-0.29411,-0.268071,-0.0610452,-0.000712683,-0.000327495,0.00131833,-0.0271225,-0.0167153,0.038725,-0.0595404,-0.0931018,0.0592251,0,0,0,1,
2.32,0.4075,-0.6788,0.7742,-3.798,-34.8507,-12.6613,0.912651,-0.294765,-0.27038,-0.0608706,-0.0010506,-0.00055236,0.00173683,-0.0404604,-0.0282577,0.0449739,-0.193023,-0.0941041,0.0850781,0,0,0,1,
2.33,0.2159,-0.762,0.995,-7.6655,-56.1657,-30.0213,0.911178,-0.295096,-0.274765,-0.0617084,-0.00162736,-0.00088059,0.00224532,-0.0748918,-0.0373883,0.0567239,-0.489582,-0.0439312,0.17138,0,0,0,1,
2.34,0.4674,-0.688,0.9435,-15.0856,-92.1807,-58.0738,0.908476,-0.295445,-0.282686,-0.0640479,-0.00256364,-0.00127654,0.00290689,-0.112364,-0.0418012,0.0755904,-0.255021,0.00207695,0.230165,0,0,0,1,
2.35,0.9105,-0.6,1.2813,-24.1681,-109.138,-63.6738,0.905014,-0.295624,-0.29272,-0.0670938,-0.00376891,-0.00163393,0.00387544,-0.128691,-0.029677,0.118119,-0.0584802,0.293217,0.653784,0,0,0,1,
2.36,1.5955,-0.0217,1.242,-85.7156,-114.248,-69.9038,0.899408,-0.30054,-0.303558,-0.0722583,-0.00491458,-0.00167632,0.00539431,-0.100442,0.0211985,0.185656,0.653772,0.792114,0.740032,0,0,0,1,
2.37,2.2241,-0.9877,1.2886,-158.446,-94.6657,-64.1113,0.891946,-0.311686,-0.312445,-0.0792913,-0.00557327,-0.00125353,0.00782956,-0.0312963,0.0633593,0.301394,0.775277,0.115548,1.63645,0,0,0,1,
2.38,2.1746,-1.7997,1.4799,-135.853,-32.5582,-51.5638,0.886576,-0.321537,-0.315927,-0.0860876,-0.00562216,-0.000693358,0.0117668,0.0215182,0.0486754,0.486056,0.320831,-0.3668,2.14523,0,0,0,1,
2.39,1.5366,-1.5164,1.1916,-43.7856,11.0693,-69.5363,0.884799,-0.323625,-0.316885,-0.0927689,-0.00532202,-0.000395984,0.0175015,0.0385099,0.0107992,0.66088,0.0449446,-0.357283,1.43588,0,0,0,1,
2.4,1.1793,-0.6645,0.8398,26.512,17.3168,-103.241,0.884927,-0.318277,-0.319463,-0.100864,-0.0048718,-0.000377575,0.0245986,0.0515336,-0.00711725,0.758548,0.239935,0.0401278,0.57223,0,0,0,1,
2.41,1.0724,-0.2474,0.7669,27.352,3.2643,-124.854,0.884589,-0.311972,-0.323487,-0.110275,-0.00421958,-0.000379094,0.0323849,0.0789093,0.00681346,0.798714,0.337542,0.291996,0.263543,0,0,0,1,
2.42,1.1074,-0.4669,0.8057,-3.9905,-7.6907,-128.301,0.882835,-0.308184,-0.328225,-0.1205,-0.00329464,-0.000220264,0.0405356,0.10608,0.0249525,0.831423,0.235747,0.125924,0.420215,0,0,0,1,
2.43,1.0382,-0.8378,0.8484,-14.7006,-11.5057,-122.509,0.880498,-0.306651,-0.332372,-0.129775,-0.00218505,1.24609e-05,0.049089,0.115838,0.0215925,0.879254,-0.0174442,-0.146312,0.571837,0,0,0,1,
2.44,0.9083,-0.9505,0.8176,4.987,-13.6932,-116.786,0.878781,-0.303824,-0.336263,-0.137799,-0.00107758,0.000116704,0.0581437,0.105656,-0.000743834,0.93169,-0.170764,-0.260954,0.514093,0,0,0,1,
2.45,0.7441,-0.721,0.754,27.4395,-19.8007,-108.421,0.877678,-0.299397,-0.34035,-0.144335,-0.000110372,2.01729e-06,0.0676466,0.0877861,-0.0221936,0.968883,-0.174205,-0.128236,0.261086,0,0,0,1,
2.46,0.6032,-0.4865,0.6954,30.6945,-28.6207,-95.5063,0.876722,-0.294549,-0.344664,-0.149789,0.000682582,-0.00025955,0.0774022,0.0708047,-0.0301198,0.982249,-0.15264,0.014754,0.0283196,0,0,0,1,
2.47,0.5379,-0.4001,0.6594,21.752,-35.1132,-81.7513,0.875477,-0.290698,-0.349044,-0.154384,0.00131118,-0.000554939,0.0872091,0.0549142,-0.028958,0.979122,-0.151967,0.0570452,-0.0751632,0,0,0,2,
2.48,0.4813,-0.3871,0.6221,15.627,-36.3382,-70.8488,0.874131,-0.287753,-0.353103,-0.158248,0.00177515,-0.000831655,0.0969425,0.0378798,-0.0263851,0.967561,-0.175959,0.0435246,-0.143626,0,0,0,2,
2.49,0.4232,-0.3566,0.5792,16.2745,-33.8532,-64.1288,0.872931,-0.284949,-0.356793,-0.16163,0.00206012,-0.00108645,0.106524,0.0191155,-0.0245738,0.948727,-0.187235,0.0415163,-0.223452,0,0,0,2,
2.5,0.3375,-0.2537,0.5363,18.5845,-29.5657,-59.1763,0.871971,-0.281868,-0.360135,-0.164774,0.00215652,-0.00130948,0.115866,0.000163235,-0.0200317,0.919764,-0.179791,0.0991994,-0.350113,0,0,0,2,
2.51,0.264,-0.1612,0.4893,16.572,-24.7182,-54.1188,0.871151,-0.278902,-0.363023,-0.167792,0.00206911,-0.00146131,0.12486,-0.0176444,-0.0103347,0.878934,-0.163901,0.14661,-0.465405,0,0,0,2,
2.52,0.2118,-0.1169,0.4428,12.8795,-19.3457,-48.8513,0.870462,-0.276277,-0.365332,-0.170677,0.00180964,-0.00150229,0.133397,-0.0342497,0.0021374,0.828463,-0.155277,0.155776,-0.546665,0,0,0,2,
