gait number,px,py,pz,vx,vy,vz,ax,ay,az,
10,0.0120289,-0.0578175,0.00748795,0.251368,-0.808728,0.370861,0.578592,-0.906006,0.543167,
10,0.0147591,-0.0664064,0.0105947,0.29467,-0.909048,0.434838,0.315813,-1.00797,0.700926,
10,0.0177705,-0.0759532,0.0144474,0.307618,-1.00032,0.520076,-0.0402724,-0.721558,0.97662,
10,0.0211248,-0.086388,0.0192883,0.363241,-1.08663,0.632463,1.18584,-0.906727,1.25443,
10,0.025384,-0.0978011,0.0253617,0.488594,-1.19599,0.766573,1.38135,-1.19172,1.41949,
10,0.0309176,-0.110426,0.032697,0.618137,-1.32903,0.884837,1.27126,-1.38916,0.93138,
10,0.0377409,-0.124465,0.0409156,0.74651,-1.47876,0.943256,1.3575,-1.53216,0.199389,
10,0.0457999,-0.139977,0.0494907,0.8653,-1.62371,0.956117,1.07589,-1.29188,0.0025898,
10,0.0548374,-0.156883,0.0578787,0.942194,-1.7573,0.905836,0.503348,-1.30035,-1.08792,
10,0.0645919,-0.17519,0.0660501,1.0087,-1.9041,0.912816,0.864099,-1.56114,1.16998,
10,0.0750787,-0.195019,0.0743762,1.08866,-2.06175,0.936752,0.777613,-1.52179,-0.742221,
10,0.0863047,-0.216265,0.08225,1.15654,-2.18748,0.822376,0.617862,-0.910158,-1.64982,
10,0.0981376,-0.238564,0.0887628,1.21004,-2.27235,0.664536,0.484387,-0.68883,-1.62836,
10,0.110418,-0.261618,0.0937158,1.24602,-2.33835,0.510425,0.260882,-0.525379,-1.57378,
10,0.122965,-0.285267,0.0971432,1.26337,-2.39152,0.359413,0.104347,-0.427347,-1.5652,
10,0.135633,-0.309426,0.0991284,1.27028,-2.44022,0.221977,0.0480697,-0.434225,-1.29698,
10,0.148391,-0.334089,0.0998455,1.28128,-2.49242,0.105804,0.187844,-0.498859,-1.1317,
10,0.161329,-0.359307,0.099471,1.30637,-2.55121,0.00365157,0.335213,-0.568305,-1.01114,
10,0.174566,-0.385135,0.0981428,1.34099,-2.61445,-0.0849208,0.382143,-0.58973,-0.854844,
10,0.188147,-0.411595,0.0959923,1.37527,-2.67761,-0.160832,0.328204,-0.566668,-0.753017,
10,0.202033,-0.438671,0.0931359,1.40181,-2.73742,-0.226072,0.224621,-0.521567,-0.637288,
10,0.21614,-0.466323,0.0896846,1.41959,-2.79302,-0.279835,0.149327,-0.48055,-0.519012,
10,0.230395,-0.494517,0.0857511,1.4315,-2.84594,-0.322505,0.105157,-0.467035,-0.411143,
10,0.24475,-0.523233,0.0814517,1.43953,-2.89722,-0.353018,0.0699599,-0.447307,-0.271177,
10,0.259165,-0.552446,0.0769148,1.4434,-2.94525,-0.370001,0.0205463,-0.400617,-0.135288,
10,0.273599,-0.582116,0.0722777,1.44337,-2.98879,-0.373058,-0.00949555,-0.355728,0.0127356,
10,0.288026,-0.612191,0.0676824,1.44203,-3.02617,-0.361647,-0.00632917,-0.275015,0.159688,
10,0.302447,-0.642596,0.0632665,1.44231,-3.05482,-0.337174,0.0235597,-0.177881,0.279015,
10,0.316878,-0.673245,0.059132,1.44381,-3.07512,-0.305383,0.0186774,-0.104601,0.308881,
10,0.331312,-0.704066,0.0553114,1.44288,-3.08899,-0.27436,-0.0261355,-0.0469053,0.263372,
10,0.34571,-0.735002,0.0517771,1.43677,-3.09827,-0.248147,-0.0868425,-0.011151,0.210822,
10,0.360026,-0.765995,0.0485147,1.42646,-3.10025,-0.219981,-0.111657,0.102091,0.303175,
10,0.374238,-0.796936,0.0456138,1.41605,-3.08799,-0.175835,-0.0891551,0.279148,0.536613,
10,0.38838,-0.82766,0.0432888,1.41227,-3.05684,-0.104815,0.0238025,0.487198,0.851062,
10,0.4025,-0.857948,0.041811,1.41171,-3.00082,-0.00638685,-0.0237567,0.786143,1.09541,
10,0.416572,-0.887516,0.0413792,1.40262,-2.91278,0.104402,-0.149935,1.14004,1.10306,
10,0.430514,-0.916039,0.0420166,1.38592,-2.79182,0.207432,-0.178946,1.45729,0.937217,
10,0.44427,-0.943189,0.0436101,1.36514,-2.63808,0.295628,-0.233178,1.8085,0.800631,
10,0.457767,-0.968664,0.0459998,1.3343,-2.45692,0.366668,-0.383951,2.01599,0.587451,
10,0.470864,-0.992251,0.0489729,1.28511,-2.26053,0.412301,-0.60735,2.11915,0.282667,
10,0.483377,-1.01386,0.0522402,1.21747,-2.06213,0.425535,-0.760142,2.05706,-0.0730835,
10,0.495169,-1.03356,0.055416,1.14095,-1.87729,0.393965,-0.788366,1.8426,-0.630783,
10,0.506141,-1.05144,0.0580318,1.05345,-1.69767,0.313569,-0.983906,1.95064,-1.0685,
10,0.516142,-1.06738,0.059642,0.94676,-1.49087,0.192832,-1.17961,2.3967,-1.45324,
10,0.525018,-1.08113,0.0599266,0.82845,-1.25898,0.0484447,-1.22085,2.4623,-1.55067,
10,0.532703,-1.09256,0.0587456,0.708667,-1.02706,-0.100295,-1.20964,2.39729,-1.54197,
10,0.539241,-1.10172,0.0561092,0.598883,-0.805625,-0.242628,-1.01701,2.24836,-1.42004,
10,0.544842,-1.10879,0.052253,0.521304,-0.608747,-0.344251,-0.553039,1.89675,-0.712019,
10,0.549887,-1.11384,0.0475913,0.487692,-0.401432,-0.403726,-0.120664,2.46112,-0.560751,
10,0.554633,-1.11726,0.0422496,0.461523,-0.28145,-0.480249,-0.401274,0.116262,-1.05957,
10,0.55902,-1.12014,0.0366264,0.415757,-0.295271,-0.460049,-0.520203,-0.266756,1.41116,
10,0.563108,-1.12331,0.0318611,0.401944,-0.337443,-0.308636,0.250167,-0.461728,1.61553,
10,0.566865,-1.12678,0.028161,0.349338,-0.356861,-0.247032,-1.31109,0.197112,-0.419808,
10,0.56975,-1.13019,0.0245966,0.2278,-0.325769,-0.281492,-1.15518,0.568041,-0.342966,
10,0.571523,-1.13273,0.0213245,0.12672,-0.181435,-0.188574,-0.893992,2.50584,2.17708,
10,0.572243,-1.13383,0.0190988,0.0174053,-0.0389219,-0.0722094,-1.32308,0.530907,0.135058,
10,0.572333,-1.13417,0.0174927,0.000512729,-0.0289382,-0.0646493,0.990256,-0.19609,-0.0411574,
10,0.572649,-1.13447,0.0159468,0.0626541,-0.031838,-0.0601667,0.288215,0.268248,0.0723173,
10,0.573201,-1.13468,0.0144387,0.0477631,-0.00954864,-0.0571019,-0.580233,0.317449,-0.0700629,
10,0.573575,-1.13467,0.0129582,0.0271091,0.0119022,-0.0546239,0.170724,0.251153,0.0603547,
10,0.573859,-1.13451,0.011538,0.02966,0.0197813,-0.0450591,-0.107147,0.0407593,0.0744159,
10,0.57409,-1.1343,0.0102091,0.0164599,0.0214521,-0.0363704,-0.150397,0.12458,0.0424955,
10,0.574186,-1.13407,0.00896258,0.00286599,0.0255019,-0.0285735,-0.115176,0.0892608,0.0562344,
10,0.574165,-1.13381,0.00779701,-0.00722835,0.0258877,-0.0201829,-0.0790493,0.0498819,0.0545981,
10,0.574054,-1.13357,0.00671007,-0.0148698,0.0230788,-0.0128461,-0.0651692,0.0241305,0.0347515,
10,0.57388,-1.13335,0.00568668,-0.0199772,0.0193782,-0.00747458,-0.0273852,0.0317001,0.0145305,
10,0.573669,-1.13317,0.0047076,-0.02219,0.0168848,-0.00398232,-0.00615648,0.048743,-0.00356142,
10,0.573457,-1.13301,0.00375505,-0.0201924,0.015643,-0.00216803,0.0584541,0.0572171,-0.0196788,
10,0.573293,-1.13286,0.00281332,-0.0125931,0.014065,-0.00181998,0.108046,0.0418885,-0.0334543,
10,0.57321,-1.13274,0.00187042,-0.00399834,0.0106691,-0.0024019,0.0787502,0.0201551,-0.0386383,
10,0.573193,-1.13265,0.000921846,0.000568542,0.0064373,-0.00295442,0.025928,0.0248462,-0.032855,
11,0,0,0,0,0,0,0,0,0,
11,2.19838e-05,-1.15133e-05,-0.00109856,0.00439676,-0.00230266,-8.33973e-05,0.0427844,-0.00867877,-0.00727973,
11,9.72784e-05,-5.02808e-05,-0.00219563,0.0106622,-0.00545085,0.000299744,0.0380969,-0.0172381,0.00951148,
11,0.000222166,-0.000126382,-0.00328372,0.0143152,-0.00976939,0.00171198,-0.0104743,-0.0325391,0.0137008,
11,0.000369273,-0.000251779,-0.00435414,0.0151063,-0.01531,0.00383429,-0.0202526,-0.0421531,0.0239882,
11,0.000518088,-0.000428777,-0.00539801,0.0146568,-0.0200896,0.00701975,-0.035766,-0.0170246,0.0353753,
11,0.000661295,-0.000652542,-0.00640862,0.0139845,-0.0246633,0.0104888,-0.0247932,-0.0379545,0.0297692,
11,0.000805303,-0.000930332,-0.00738535,0.0148172,-0.0308946,0.0137945,-0.00508356,-0.0508186,0.0320472,
11,0.000963304,-0.00127595,-0.00832726,0.0167828,-0.0382297,0.0174522,-0.00169699,-0.0604575,0.0369446,
11,0.00113825,-0.00169403,-0.00923134,0.0182063,-0.0453862,0.0213617,-0.0161365,-0.0471781,0.0371795,
11,0.00132622,-0.00217753,-0.0100969,0.0193882,-0.0513134,0.0251618,-0.00662126,-0.0353972,0.034715,
11,0.00152925,-0.00271708,-0.0109255,0.0212175,-0.0565963,0.0287455,-0.0029379,-0.0340397,0.0327685,
11,0.00175349,-0.00331302,-0.0117187,0.0236306,-0.0625921,0.0322414,0.0052795,-0.0499323,0.0329237,
11,0.00200544,-0.00397781,-0.0124727,0.026759,-0.0703654,0.0365859,0.0116474,-0.0702789,0.0500697,
11,0.00228754,-0.00472507,-0.0131752,0.0296607,-0.0790869,0.0425533,0.000656595,-0.0692623,0.0660095,
11,0.00260052,-0.00556536,-0.0138114,0.032935,-0.0889711,0.0498212,0.0192443,-0.0939847,0.0765847,
11,0.00294772,-0.00651665,-0.0143701,0.0365048,-0.101287,0.0580711,0.00668097,-0.118841,0.0860309,
11,0.00331329,-0.00760458,-0.0148366,0.0366109,-0.116299,0.0682549,-0.0513727,-0.148952,0.11601,
11,0.00367305,-0.00884499,-0.0151926,0.0353403,-0.131782,0.0801748,-0.0213845,-0.128422,0.121425,
11,0.00401851,-0.0102394,-0.0154267,0.0337508,-0.147102,0.0926486,-0.0578766,-0.145643,0.127303,
11,0.00434609,-0.0117957,-0.0155358,0.031766,-0.164158,0.105158,-0.0294405,-0.163837,0.122145,
11,0.0046699,-0.0135264,-0.0155204,0.0329968,-0.181976,0.117545,0.00767939,-0.161144,0.124823,
11,0.00501904,-0.0154392,-0.015381,0.0368305,-0.200591,0.129969,0.0236259,-0.180098,0.122897,
11,0.00541079,-0.0175432,-0.015116,0.0415196,-0.220213,0.142649,0.0251181,-0.181686,0.130035,
11,0.0058477,-0.0198477,-0.0147201,0.0458614,-0.240683,0.15616,0.0165454,-0.197369,0.139822,
11,0.00632633,-0.0223771,-0.0141814,0.0498655,-0.265203,0.171217,0.0182335,-0.264269,0.161577,
11,0.00685073,-0.0251737,-0.0134884,0.0550135,-0.294107,0.187017,0.0398666,-0.28674,0.15497,
11,0.00744387,-0.0282772,-0.0126333,0.0636153,-0.326603,0.203636,0.0886474,-0.337509,0.178257,
11,0.00814053,-0.031734,-0.0116057,0.0757175,-0.364746,0.221515,0.111231,-0.401852,0.180671,
11,0.00897846,-0.0356141,-0.0103959,0.0918677,-0.411269,0.240072,0.171175,-0.508367,0.192076,
11,0.00999891,-0.0400026,-0.00900705,0.112223,-0.466438,0.257324,0.196971,-0.57812,0.154067,
11,0.0112531,-0.0449756,-0.00744976,0.13862,-0.528159,0.273765,0.294322,-0.641937,0.175541,
11,0.012794,-0.0506058,-0.00573048,0.169557,-0.597892,0.289721,0.289564,-0.741457,0.144182,
11,0.0146711,-0.056969,-0.00383427,0.205851,-0.674744,0.30915,0.40351,-0.787085,0.24636,
11,0.0169802,-0.0641387,-0.00167457,0.255983,-0.759191,0.34242,0.571697,-0.896301,0.426347,
11,0.019826,-0.0722263,0.00091573,0.313172,-0.858336,0.395268,0.547376,-1.08675,0.6455,
11,0.0230915,-0.0813198,0.0041436,0.33993,-0.96036,0.469935,-0.0487035,-0.954975,0.871174,
11,0.0265148,-0.0913971,0.00809539,0.344727,-1.05509,0.540053,0.0996463,-0.938144,0.552767,
11,0.0302946,-0.10248,0.0127667,0.411234,-1.16142,0.613835,1.2094,-1.19131,0.945887,
11,0.0350238,-0.11472,0.0182839,0.534604,-1.28658,0.709245,1.25895,-1.32203,0.993687,
11,0.0409289,-0.128243,0.0247706,0.646422,-1.41802,0.807726,0.973862,-1.31951,1.00849,
11,0.0479548,-0.14313,0.0321516,0.758765,-1.55938,0.888092,1.26968,-1.52421,0.624395,
11,0.0561213,-0.159333,0.0400956,0.874527,-1.68122,0.920342,1.04353,-0.921451,0.0275167,
11,0.0652041,-0.176679,0.0479369,0.942027,-1.78799,0.86755,0.285769,-1.21708,-1.10939,
11,0.0749087,-0.195281,0.0555582,0.998893,-1.9324,0.876338,0.826732,-1.68874,1.28298,
11,0.0853769,-0.215463,0.0633457,1.09474,-2.10409,0.900792,1.08055,-1.77334,-0.790024,
11,0.0967653,-0.237172,0.0705997,1.18295,-2.23777,0.769634,0.670819,-0.913737,-1.88952,
11,0.108834,-0.259945,0.0763273,1.23089,-2.31674,0.595507,0.259703,-0.658011,-1.66605,
11,0.121229,-0.283417,0.080458,1.24793,-2.37766,0.450278,0.0409632,-0.545664,-1.30036,
11,0.133736,-0.30746,0.0832528,1.25361,-2.43091,0.328307,0.0278258,-0.50178,-1.1919,
11,0.146359,-0.332056,0.0849019,1.27088,-2.48842,0.221143,0.277529,-0.632408,-0.998457,
11,0.159265,-0.35728,0.085543,1.31041,-2.55631,0.126702,0.481596,-0.713472,-0.93254,
11,0.172616,-0.3832,0.0852717,1.35969,-2.62761,0.0386696,0.47609,-0.701733,-0.867778,
11,0.186413,-0.409812,0.0841618,1.39971,-2.69482,-0.0410154,0.293043,-0.630226,-0.762369,
11,0.200535,-0.437062,0.0823036,1.42468,-2.75518,-0.111001,0.169105,-0.562255,-0.670034,
11,0.214881,-0.464898,0.0797885,1.4446,-2.81199,-0.172394,0.190173,-0.557683,-0.587192,
11,0.229444,-0.493301,0.0767014,1.468,-2.86869,-0.225399,0.240034,-0.559856,-0.499003,
11,0.244247,-0.52227,0.0731296,1.49256,-2.9251,-0.269313,0.213897,-0.55204,-0.401881,
11,0.259259,-0.551791,0.0691781,1.50984,-2.97903,-0.301366,0.0913945,-0.509125,-0.257171,
11,0.274382,-0.581816,0.0649793,1.51489,-3.02604,-0.318774,-0.0352921,-0.410996,-0.103301,
11,0.289526,-0.612274,0.0606858,1.51384,-3.06547,-0.320284,-0.0327706,-0.354593,0.0669369,
11,0.304677,-0.643101,0.0564573,1.51627,-3.1001,-0.305796,0.0353575,-0.313206,0.222839,
11,0.319869,-0.674249,0.0524363,1.52218,-3.1295,-0.278765,0.0383476,-0.247986,0.322685,
11,0.335106,-0.705661,0.0487154,1.5253,-3.15285,-0.245785,-0.0217598,-0.189745,0.344103,
11,0.350345,-0.737281,0.0453231,1.52247,-3.17118,-0.213049,-0.0827571,-0.14558,0.317716,
11,0.365529,-0.76906,0.0422461,1.51439,-3.18455,-0.182729,-0.128761,-0.0887138,0.294842,
11,0.380586,-0.800944,0.0394615,1.49686,-3.19231,-0.154562,-0.275504,-0.0313372,0.27383,
11,0.395426,-0.832869,0.036997,1.47117,-3.19258,-0.118691,-0.295125,0.0641992,0.451914,
11,0.410027,-0.864715,0.035016,1.44908,-3.17672,-0.0578801,-0.202015,0.297332,0.782281,
11,0.424454,-0.896292,0.0337893,1.43636,-3.1387,0.0321661,-0.104284,0.515986,1.04794,
11,0.438761,-0.927356,0.0335532,1.425,-3.07403,0.140233,-0.174123,0.840761,1.14967,
11,0.452907,-0.957621,0.0343983,1.40429,-2.97894,0.248431,-0.294953,1.13614,1.05063,
11,0.466796,-0.98678,0.0362662,1.3735,-2.85294,0.344775,-0.379508,1.47101,0.907974,
11,0.480353,-1.01451,0.039025,1.33793,-2.69324,0.426603,-0.392675,1.82304,0.754712,
11,0.493537,-1.04051,0.0425013,1.29879,-2.50682,0.488293,-0.452079,2.01582,0.497398,
11,0.506282,-1.06459,0.046439,1.25023,-2.30962,0.518887,-0.584733,2.04286,0.120762,
11,0.518499,-1.08674,0.050469,1.19313,-2.11876,0.506742,-0.626344,1.88651,-0.373946,
11,0.530133,-1.10701,0.0541625,1.13363,-1.9355,0.451576,-0.633553,1.88812,-0.756326,
11,0.541122,-1.12539,0.0571229,1.06429,-1.74056,0.36014,-0.826952,2.12435,-1.11339,
11,0.551318,-1.14174,0.0590089,0.974779,-1.53072,0.236695,-1.04475,2.19209,-1.40891,
11,0.560542,-1.15596,0.0595649,0.870108,-1.31272,0.0941322,-1.13607,2.2905,-1.50314,
11,0.568721,-1.168,0.0586708,0.765587,-1.09483,-0.053319,-1.04169,2.19008,-1.50858,
11,0.575931,-1.17787,0.0563607,0.676433,-0.878789,-0.189084,-0.822774,2.25262,-1.26489,
11,0.582405,-1.18554,0.052775,0.618499,-0.655577,-0.308425,-0.405193,2.33635,-1.17374,
11,0.588276,-1.19122,0.04788,0.555715,-0.480666,-0.450933,-0.921657,1.26788,-1.73721,
11,0.593276,-1.19583,0.0418034,0.444192,-0.440648,-0.544762,-1.39886,-0.413761,-0.1813,
11,0.597319,-1.20039,0.0357452,0.364509,-0.472472,-0.447247,-0.272521,-0.196778,2.16379,
11,0.600619,-1.20507,0.0307679,0.295366,-0.463104,-0.328582,-1.18399,0.426029,0.249897,
11,0.60316,-1.20912,0.026744,0.212808,-0.347022,-0.25658,-0.546008,1.97885,1.21247,
11,0.604983,-1.21153,0.0236937,0.151963,-0.135446,-0.133849,-0.741322,2.37289,1.2841,
11,0.606049,-1.21235,0.0215585,0.0611373,-0.0273622,-0.0735488,-1.15722,-0.131076,-0.0603124,
11,0.606488,-1.21264,0.0197962,0.0265744,-0.0309526,-0.0592979,0.405718,0.0961448,0.345271,
11,0.606827,-1.21291,0.018184,0.0412444,-0.0236365,-0.043504,-0.153489,0.0912758,-0.0288553,
11,0.607153,-1.21307,0.0166525,0.0240571,-0.00906475,-0.0431711,-0.243768,0.244071,0.0300623,
11,0.607375,-1.21308,0.0151407,0.0202356,0.00706453,-0.0395584,0.119002,0.123029,0.0380114,
11,0.607594,-1.21298,0.0136731,0.0235961,0.0140961,-0.0343307,-0.0973437,0.0585924,0.0629881,
11,0.607791,-1.21282,0.0122595,0.0159215,0.0177028,-0.028753,-0.105975,0.0532042,0.0451475,
11,0.607907,-1.21263,0.0109022,0.0072175,0.0200381,-0.0230751,-0.118331,0.0326742,0.0650315,
11,0.607932,-1.21243,0.00960715,-0.00225287,0.0204477,-0.0163116,-0.121599,0.0139424,0.0672774,
11,0.607863,-1.21223,0.00837708,-0.0115668,0.0184376,-0.0100737,-0.115141,-0.0166568,0.0543182,
11,0.607713,-1.21207,0.00720248,-0.0183334,0.0149788,-0.005217,-0.069666,-0.015593,0.0391173,
11,0.60751,-1.21193,0.00606745,-0.0223197,0.0124444,-0.00215776,-0.0584585,0.00218891,0.017673,
11,0.607282,-1.21181,0.00495454,-0.023223,0.0112836,-0.00079644,-0.00681193,0.0124129,0.00450129,
11,0.60708,-1.21171,0.00385064,-0.0172618,0.00933354,-0.000353375,0.0814912,-0.0139032,-0.00104784,
11,0.606952,-1.21163,0.00274902,-0.00839967,0.00591916,-0.000341212,0.0523304,-0.0174408,-0.00428367,
11,0.606892,-1.21159,0.00164711,-0.00344576,0.00281237,-0.000410803,0.00181291,-0.00763196,-0.00271458,
12,0,0,0,0,0,0,0,0,0,
12,9.56339e-07,-2.01954e-05,-0.000880856,0.000191268,-0.00403908,0.00319337,-0.0202504,0.00286897,0.00525695,
12,-1.04767e-06,-8.05269e-05,-0.00172794,-0.00059207,-0.00802722,0.00675394,-0.0198696,0.00103846,0.00748633,
12,-9.54843e-06,-0.000183034,-0.00253883,-0.00110808,-0.0124741,0.0104323,-0.0148004,-0.0064839,0.00765927,
12,-2.36895e-05,-0.000330708,-0.00331166,-0.00172013,-0.0170608,0.0143671,-0.0218276,-0.00181134,0.0127118,
12,-4.46057e-05,-0.000524101,-0.00404345,-0.00246311,-0.0216177,0.0186391,-0.0174697,-0.00587646,0.0145375,
12,-7.04922e-05,-0.000763489,-0.00473423,-0.00271419,-0.0262598,0.0225703,-0.0117989,-0.00354951,0.00576131,
12,-9.56659e-05,-0.00104989,-0.00538874,-0.00232056,-0.0310198,0.0258915,-0.00432592,-0.00827889,0.00210065,
12,-0.000115772,-0.00138623,-0.00601056,-0.00170067,-0.0362495,0.0291089,-0.00718601,-0.013126,0.00364646,
12,-0.000130247,-0.00177934,-0.00659783,-0.00119441,-0.0423718,0.0328029,-0.00664262,-0.026475,0.0118181,
12,-0.000137721,-0.00223685,-0.00714567,-0.000300224,-0.0491305,0.0369922,0.000722835,-0.0261018,0.0137429,
12,-0.000139607,-0.00277866,-0.00764636,-7.71218e-05,-0.059232,0.0422358,-0.0203242,-0.0946272,0.0333121,
12,-0.000140202,-0.00342572,-0.00808821,-4.18454e-05,-0.0701786,0.0487571,-0.00310643,-0.04333,0.0397931,
12,-0.000136062,-0.00417881,-0.00846044,0.000869831,-0.08044,0.0561621,-0.00245676,-0.0806567,0.0513285,
12,-0.000123389,-0.00504207,-0.00875361,0.00166481,-0.0922119,0.0645691,-0.0054855,-0.0741262,0.0602198,
12,-9.92267e-05,-0.0060255,-0.00895925,0.00316766,-0.104474,0.0736681,0.0119747,-0.0906557,0.0654386,
12,-5.34589e-05,-0.00713814,-0.00907263,0.0059859,-0.118054,0.083019,0.021332,-0.100985,0.0653527,
12,1.7275e-05,-0.00838889,-0.00909104,0.00816088,-0.132095,0.0926647,-0.00113979,-0.100053,0.0714507,
12,0.000103343,-0.00978114,-0.00901296,0.0090528,-0.146355,0.102315,-0.00482609,-0.105457,0.0654374,
12,0.00019747,-0.0113208,-0.0088378,0.00977253,-0.161581,0.112084,-0.00465041,-0.119742,0.0738787,
12,0.000301879,-0.0130159,-0.00855412,0.0111092,-0.177432,0.124017,0.00775151,-0.118207,0.109567,
12,0.000422157,-0.0148814,-0.00814958,0.0129465,-0.195674,0.136256,0.00555597,-0.168488,0.0801018,
12,0.000568945,-0.0169434,-0.007627,0.0164111,-0.216717,0.147625,0.0409288,-0.175315,0.091834,
12,0.000769436,-0.0192213,-0.00698748,0.0236872,-0.238864,0.159644,0.0832626,-0.190981,0.0933569,
12,0.00105985,-0.0217317,-0.00622571,0.0343955,-0.26323,0.172074,0.110901,-0.22057,0.100223,
12,0.00146091,-0.0245004,-0.00534332,0.0458156,-0.290508,0.183768,0.097774,-0.250336,0.0783278,
12,0.00198151,-0.0275676,-0.00434526,0.0583048,-0.322914,0.195208,0.132699,-0.32512,0.095053,
12,0.00262373,-0.030984,-0.00323345,0.0701397,-0.360371,0.20652,0.0844321,-0.35331,0.0757333,
12,0.00337695,-0.0348008,-0.00201862,0.0805048,-0.402993,0.215809,0.102736,-0.430433,0.0538015,
12,0.00425,-0.0390821,-0.000697823,0.0941041,-0.453271,0.227714,0.150366,-0.509378,0.129058,
12,0.00528101,-0.0439096,0.000749796,0.112099,-0.512218,0.241174,0.192343,-0.607193,0.0855087,
12,0.00649389,-0.0493537,0.0023251,0.130478,-0.576618,0.25325,0.158215,-0.620535,0.100845,
12,0.00794414,-0.0554693,0.00407491,0.159572,-0.646483,0.276078,0.410779,-0.718607,0.304692,
12,0.00977808,-0.0623756,0.00614027,0.207217,-0.734791,0.316358,0.536427,-0.996548,0.456674,
12,0.0120913,-0.0702251,0.00872469,0.255429,-0.835111,0.379891,0.422337,-0.963501,0.778752,
12,0.0147545,-0.0790379,0.0120171,0.277211,-0.927437,0.457964,-0.0023915,-0.833564,0.753097,
12,0.0176629,-0.0887992,0.016101,0.304462,-1.02483,0.53817,0.53381,-1.06674,0.822243,
12,0.0211636,-0.0996274,0.0210733,0.39568,-1.14082,0.635657,1.30173,-1.21289,1.10542,
12,0.0257221,-0.111671,0.0271158,0.516028,-1.26797,0.752213,1.1277,-1.294,1.21101,
12,0.0314443,-0.125022,0.0341933,0.628416,-1.40214,0.84264,1.13945,-1.3563,0.572697,
12,0.0382504,-0.139677,0.0418669,0.732788,-1.52882,0.871449,0.964277,-1.14114,-0.0452133,
12,0.0460561,-0.155569,0.049698,0.828353,-1.64966,0.874144,0.959901,-1.23728,0.0403095,
12,0.054726,-0.172695,0.0574644,0.905644,-1.77544,0.858491,0.591699,-1.24181,-0.419266,
12,0.0642283,-0.191259,0.0652352,0.994811,-1.93735,0.875036,1.20204,-1.97385,0.696713,
12,0.0746733,-0.211436,0.0729358,1.09418,-2.09808,0.844448,0.799762,-1.21771,-1.38016,
12,0.0859531,-0.232915,0.0798051,1.16178,-2.19774,0.708789,0.554251,-0.729007,-1.44541,
12,0.0977685,-0.255226,0.0853088,1.20129,-2.26457,0.571309,0.227076,-0.548263,-1.4173,
12,0.109867,-0.278128,0.0894432,1.2184,-2.31582,0.434931,0.0975663,-0.411239,-1.42293,
12,0.122091,-0.301518,0.0922407,1.22647,-2.36204,0.30393,0.0427088,-0.44597,-1.30766,
12,0.13441,-0.325391,0.0938056,1.23724,-2.41252,0.188415,0.152728,-0.497976,-1.10724,
12,0.146903,-0.349798,0.0942902,1.26147,-2.46893,0.0878773,0.317285,-0.566794,-1.0023,
12,0.159692,-0.374794,0.0938337,1.29631,-2.53025,0.000183827,0.36885,-0.598086,-0.845383,
12,0.172824,-0.400407,0.0925655,1.33003,-2.59241,-0.0744518,0.294423,-0.58415,-0.736088,
12,0.186253,-0.426638,0.0905868,1.35572,-2.65386,-0.141932,0.205184,-0.583341,-0.699503,
12,0.199896,-0.45348,0.0879511,1.37285,-2.71457,-0.205827,0.11991,-0.569148,-0.662995,
12,0.213674,-0.480924,0.0847043,1.38274,-2.77418,-0.264176,0.0574895,-0.561032,-0.586432,
12,0.227527,-0.508954,0.0809221,1.38794,-2.83178,-0.312902,0.0243783,-0.528035,-0.466811,
12,0.241414,-0.537551,0.0767144,1.38951,-2.88758,-0.349273,-0.0164501,-0.524333,-0.334542,
12,0.255291,-0.566697,0.0722137,1.38584,-2.94158,-0.37149,-0.0825053,-0.491405,-0.178264,
12,0.269109,-0.59636,0.0675721,1.37765,-2.99103,-0.377474,-0.108596,-0.431426,-0.0035698,
12,0.282846,-0.626488,0.0629599,1.36977,-3.03458,-0.365592,-0.0762459,-0.371354,0.185958,
12,0.296515,-0.657016,0.0585455,1.36406,-3.07105,-0.337937,-0.0644084,-0.286973,0.318007,
12,0.310127,-0.687873,0.0544491,1.35838,-3.10037,-0.30198,-0.0755413,-0.225434,0.355231,
12,0.323669,-0.719,0.0507083,1.34996,-3.12495,-0.266814,-0.120311,-0.190449,0.301848,
12,0.337102,-0.750359,0.0472849,1.33673,-3.14684,-0.23849,-0.173527,-0.170761,0.215755,
12,0.350379,-0.781901,0.0441236,1.31856,-3.16166,-0.214409,-0.22097,-0.0461633,0.215344,
12,0.363454,-0.813552,0.0412146,1.29648,-3.16861,-0.188035,-0.253465,-0.0103271,0.262521,
12,0.376307,-0.845208,0.0386663,1.27407,-3.16258,-0.14225,-0.227521,0.218518,0.611062,
12,0.388988,-0.876702,0.0367267,1.26225,-3.13612,-0.0663079,-0.0375506,0.406126,0.877348,
12,0.401613,-0.907851,0.0356556,1.26277,-3.09365,0.0314492,0.0239764,0.545023,1.05581,
12,0.414238,-0.938461,0.0356164,1.26224,-3.02838,0.14007,-0.0589815,0.870828,1.09884,
12,0.426803,-0.968231,0.0366649,1.25076,-2.92561,0.249008,-0.199143,1.30958,1.06227,
12,0.43917,-0.99674,0.0387586,1.2225,-2.77611,0.349097,-0.40108,1.82363,0.918435,
12,0.451193,-1.02354,0.0417634,1.1822,-2.58441,0.431216,-0.444716,2.16972,0.695914,
