SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.5800, 29, -0.0728, -0.9915, -0.1040, -59.9762, 3.5011, 2.6054, -10.2602, 12.5694, -92.1953, 87.5279, -5.0891, -167.7787, -0.1073, 0.0417, -0.6905, -0.7141, -0.0155, -0.0040, 0.0717, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.5800, 29, 0.0296, -0.9129, 0.3026, 37.0753, -20.5380, 6.7072, 1.1689, -6.3705, -75.1607, 112.1593, -1.0661, -144.2835, -0.1785, 0.2495, -0.7914, -0.5288, -0.0488, -0.0157, 0.0679, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.6000, 30, -0.0127, -0.9281, -0.0015, -59.6890, 0.0648, 0.6952, -10.4063, 14.4402, -93.7445, 86.3432, -5.0992, -167.7846, -0.1078, 0.0405, -0.6831, -0.7212, -0.0762, -0.0665, -0.0520, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6000, 30, 0.0085, -0.8535, 0.4949, 42.3744, -59.5321, 11.3072, 1.1689, -6.7797, -74.7516, 113.0250, -0.8325, -145.4659, -0.1696, 0.2437, -0.7976, -0.5251, -0.0249, -0.0696, -0.1107, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.6200, 31, -0.0238, -0.9086, 0.0181, -48.8320, -4.4876, -1.1645, -10.6986, 15.2879, -93.8614, 85.3951, -5.0748, -167.8909, -0.1073, 0.0391, -0.6771, -0.7270, -0.0648, -0.0849, -0.0902, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.6400, 32, -0.0922, -1.0107, -0.0346, -41.8796, -12.0719, -1.6704, -10.9909, 15.2295, -93.7738, 84.5805, -5.0615, -168.1235, -0.1060, 0.0371, -0.6720, -0.7320, 0.0039, 0.0184, -0.0525, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6200, 31, -0.0252, -0.8710, 0.5431, 31.0170, -33.4906, 15.1662, 0.1169, -5.4354, -74.0503, 113.6565, -0.8521, -146.1465, -0.1653, 0.2398, -0.8019, -0.5216, 0.0108, -0.0468, -0.1463, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6400, 32, -0.0147, -0.9513, 0.4291, 28.3700, -18.5231, 3.9729, 0.9936, -6.1368, -75.1023, 114.2217, -0.7641, -146.5447, -0.1617, 0.2382, -0.8052, -0.5184, 0.0003, 0.0375, -0.0233, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.6600, 33, -0.1419, -1.0137, -0.0928, -39.2699, -3.2977, -1.0388, -10.7571, 15.6095, -94.2707, 83.8137, -5.0660, -168.1907, -0.1058, 0.0359, -0.6671, -0.7365, 0.0538, 0.0228, -0.0081, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6600, 33, -0.0731, -0.9302, 0.4034, 30.4366, -40.6319, 6.8819, 0.1753, -5.7276, -73.4074, 114.8420, -0.5586, -147.3593, -0.1553, 0.2343, -0.8094, -0.5156, 0.0615, 0.0205, 0.0115, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.6800, 34, -0.1896, -0.9906, -0.0631, -38.6592, 1.2950, 1.7197, -10.2017, 15.9602, -94.0368, 83.0404, -5.0984, -168.1577, -0.1065, 0.0352, -0.6621, -0.7409, 0.1011, 0.0011, -0.0509, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6800, 34, -0.1297, -0.9057, 0.4029, 27.1470, -23.8152, 7.2571, -0.0584, -6.7797, -73.0567, 115.3951, -0.5076, -147.7902, -0.1518, 0.2322, -0.8127, -0.5124, 0.1209, 0.0003, 0.0215, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.7000, 35, -0.1454, -0.9918, -0.1344, -40.4899, 2.9074, 3.2496, -10.4355, 16.1064, -94.6215, 82.2138, -5.1546, -168.0714, -0.1076, 0.0345, -0.6568, -0.7456, 0.0561, 0.0040, 0.0068, 0.0000, 0.0000, 0.0000, 0.0000
